"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.3350411036389353,0.26393482225374576,0.0,0.0,0.0,0.0,0.8944716847380724,0.005662820202297727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.5625385661042437,0.4501646425535113,0.0,0.0,3.233345643604464E-4,0.0,0.9628130216324163,0.011532775574711399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.0,0.2019018343006917,0.0,0.0,2.6994388425056245E-4,0.0,0.0,0.012138518187712345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.01776673216623622,0.0,0.0,8.193527333245715E-4,0.0,0.0,0.012499460978111035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.0035402706462318214,0.0,0.0,9.336706420183603E-4,0.0,0.0,0.012499570039086232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.0028980136373300595,0.0,0.0,0.0019124505357996351,0.0,0.0,0.012499718898869562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.239203043257593,0.1143675947426495,0.0,0.0,0.0024384718590281292,0.0,1.1930768989410097,0.012258694340451175,0.0,0.0,6.372010269169175E-6,0.0,0.0,0.0,0.0,
0.8333333,1.3380716693848176,0.31922194889172095,0.0,0.0,0.0023366057463776934,0.0,1.2331876346617547,0.011753820583789737,0.0,0.0,5.095399174162739E-5,0.0,0.0,0.0,0.0,
0.9166667,0.0,0.2722206367333116,0.0,0.0,0.00284769800872598,0.0,0.0,0.011996134046394227,0.0,0.0,2.942080603384686E-4,0.0,0.0,0.0,0.0,
1.0,0.0,0.06455803435762003,0.0,0.0,0.002996805882023913,0.0,0.0,0.012453281929870873,0.0,0.0,3.464349400443331E-4,0.0,0.0,0.0,0.0,
