"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.2415517126955488,0.0,0.0,0.0,0.0,0.0,0.722770594096937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.2190315669020524,6.609246340462788E-4,0.0,0.0,0.005671024935820422,0.0,0.7102519902126436,0.1858351384275153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.0,0.021821166163908334,0.0,0.0,0.024325471425580277,0.0,0.0,0.1858331387849551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,1.3277350356690887,0.09574209960291014,0.0,0.0,0.02095292836804124,0.0,1.9991515669012276,0.18591427434771202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.18104589749355687,0.0,0.0,0.021434763221829342,0.0,0.0,0.18527960158731194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.23214522169238738,0.0,0.0,0.02362204449787314,0.0,0.0,0.18454799002939082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.6078849969647189,0.32215830405162593,0.0,0.0,0.02286873183731568,0.0,0.9578635949175157,0.182379242786958,0.0,0.0,6.39248220765996E-6,0.0,0.0,0.0,0.0,
0.8333333,0.567048619743617,0.9081619255585434,0.5723250057234156,0.0,0.010665199096663257,0.01911601407088479,0.9286099424843273,0.1824871421489837,0.1829229315435617,0.0,6.154614980110554E-6,3.97832318036622E-5,0.0,0.0,0.0,
0.9166667,0.0,0.6276549595410418,0.7035736692629062,0.0,0.023309989276783426,0.019757562468604873,0.0,0.18148938838180695,0.17307563190761185,0.0,1.951158813656312E-5,1.406728468166854E-4,0.0,0.0,0.0,
1.0,0.6415449223524721,0.7616054099336794,0.5458635106327292,0.0,0.018371743761488656,0.01965010249379294,1.537553074148349,0.1708514361568187,0.1737717732423307,0.0,1.6569796906587306E-5,3.8950475361624194E-4,0.0,0.0,0.0,
1.0833334,0.0,1.1206400736803206,0.3620155340890533,0.0,0.016694352517188846,0.01684857245313825,0.0,0.16296378048363086,0.18178002172242536,0.0,5.139657499169358E-6,5.858080324046259E-4,0.0,0.0,0.0,
1.1666666,0.0,0.7434203551994426,0.3261061877016591,0.0,0.019895563778929683,0.014478460243450588,0.0,0.16892072886457354,0.17812581004503003,0.0,5.4260697021785015E-5,0.0010139467951622149,0.0,0.0,0.0,
1.25,0.25648904688361185,0.0027554221695695637,0.07134227268931863,0.0,0.021914649906111153,0.013019886337754204,0.7311916240906678,0.18586150401903084,0.1833555972077791,0.0,1.1116959867526615E-4,0.0013208408109902175,0.0,0.0,0.0,
1.3333334,0.4070235679484139,1.900626564310963,0.3890318128026336,0.0,0.0024500530816110185,0.009174779311543573,0.8214499257092223,0.17713336173997235,0.17975637107585618,0.0,7.665068030626761E-6,0.002123937383544005,0.0,0.0,0.0,
1.4166666,0.0,2.2688991821289974,0.04109379649066551,0.0,0.018572204134520653,0.009740378406456154,0.0,0.1570708164071715,0.18579171157574975,0.0,3.657468553377136E-5,0.0032088068716010663,0.0,0.0,0.0,
