"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.07961500860057917,0.0,0.0,0.0,3.0943246775826436E-5,0.0,0.8215661398044325,0.0426076997094173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.1932839774922393,0.0,0.0,0.0,0.006847624879612622,0.0,0.8528690848119602,0.0426075934498857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.0,0.00130445959246345,0.0,0.0,0.012038347417512163,0.0,0.0,0.04260716046637063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.0,0.010952932281768642,0.0,0.0,0.017399388846950678,0.0,0.0,0.04260737533064323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.022692657606969806,0.0,0.0,0.018151441585386972,0.0,0.0,0.04260357730764364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,1.2375649492188163,0.08081986405188442,0.0,0.0,0.017879723769211042,0.0,1.1948885961788405,0.04244956413771674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,1.3677892189666683,0.10940138216128718,0.0,0.0,0.01587305776230372,0.0,1.246728656646218,0.04236154596918606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,1.2498168817668,0.16846485777291006,0.0,0.0,0.01580326716192425,0.0,1.197925510519433,0.042205241120882336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8333333,0.0,0.2525665048262203,0.0,0.0,0.016868423132964126,0.0,0.0,0.042168570998731544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.9166667,0.0,0.20929925856630413,0.0,0.0,0.020150992281931235,0.0,0.0,0.042430261738079414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1.0,0.0,0.3748465782329161,0.0,0.0,0.0201334830611644,0.0,0.0,0.04206724050764972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
