"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.32465351304223616,0.26355175290019917,0.0,0.0,0.0,0.0,1.8353050457305837,0.016789015336783952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.5203660491646491,0.419429818654389,0.0,0.0,0.003019490119433905,0.0,2.0091481897385384,0.034322135516368354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.30073267490829675,0.24287673722811864,0.0,0.0,0.0030319310516019825,0.0,1.043649214179995,0.03518629022406478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.074203733977496,0.0,0.0,0.0024988261278164475,0.0,0.0,0.03649732896003864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.0421256890754652,0.0,0.0,0.001867044845836028,0.0,0.0,0.0366540826184191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.0,0.021401453130887645,0.0,0.0,0.0017027545394006438,0.0,0.0,0.03665777802460004,0.0,0.0,2.7429120179896786E-4,0.0,0.0,0.0,0.0,
0.8333333,0.719616518717715,0.17593746307047264,0.0,0.0,0.0011085566637804385,0.0,2.2108624858496166,0.0354757847125778,0.0,0.0,0.002132392603255355,0.0,0.0,0.0,0.0,
0.9166667,0.6704286819818384,0.6332664327174335,0.0,0.0,7.812419040761666E-4,0.0,2.1564264009544907,0.03239254175029836,0.0,0.0,0.0030370855276384296,0.0,0.0,0.0,0.0,
1.0,0.27127013929349203,0.20489882232100642,0.0,0.0,8.664463287288318E-4,0.0,1.0150932003784996,0.035396970678958056,0.0,0.0,0.0037645287182045475,0.0,0.0,0.0,0.0,
1.0833334,0.0,0.016785726340368453,0.00606879249103718,0.0,6.072027571560691E-4,4.216241771111878E-4,0.0,0.0366068283222504,0.03666759503967716,0.0,0.003951720590095601,0.003561235768948524,0.0,0.0,0.0,
1.1666666,0.0,0.04324726203296372,0.01613462971822956,0.0,3.5133085006306997E-4,5.933070361961365E-4,0.0,0.03663183624184396,0.03666297859825976,0.0,0.003037984357985141,0.0049049240262880175,0.0,0.0,0.0,
1.25,0.0,0.08085257332410217,0.02988616910302777,0.0,2.21451127444184E-4,5.071748978571567E-4,0.0,0.03652147877094958,0.036666836185396776,0.0,0.004948863576818075,0.007434464223674846,0.0,0.0,0.0,
1.3333334,0.4222075885135873,0.991383627405926,0.016729300818525812,0.0,0.0,5.255927245772934E-4,1.9226733313258628,0.03295972156582499,0.036666287124054064,0.0,0.0053440436846506345,0.00867899397120271,0.0,0.0,0.0,
1.4166666,0.4429373458227702,1.6336489551009663,0.011319484861963103,0.0,0.002366724370352258,6.985803069752987E-4,1.938737526622002,0.028520303686000004,0.0366663235335362,0.0,1.740761427347508E-4,0.011266922288503685,0.0,0.0,0.0,
