"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.12620889278338376,0.0,0.0,0.0,0.0,0.0,0.8341904037035024,0.03333333333333276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.43182254678403986,0.0,0.0,0.0,0.009268853305347324,0.0,0.9227752073158253,0.033333240243405324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.8794757497420582,0.038955913078521226,0.0,0.0,0.013216890608417044,0.0,1.0655913079628707,0.03333348789912507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.8834239357335285,0.05185118339533435,0.06382323467336097,0.0,0.01368094573187217,0.019199974905745112,1.0668941054673864,0.03332403452743643,0.03334357874122748,0.0,4.92332036012309E-7,0.0,0.0,0.0,0.0,
0.5,1.1196273858756705,0.06826430818547381,0.08283196890367478,0.0,0.012821359968815149,0.019740647750900547,1.1507581146560129,0.033331207057014235,0.03332594876690424,0.0,6.093007367315285E-7,7.436766681570296E-7,0.0,0.0,0.0,
0.5833333,1.1766618764649441,0.09124809750855419,0.12977091102897031,0.0,0.012068305934352309,0.01879356595086329,1.1700679229872955,0.03319256948149629,0.03331788124956017,0.0,3.4865898899363584E-6,3.327785195705961E-6,0.0,0.0,0.0,
0.6666667,1.041754838891594,0.09006497812843062,0.07844806942368651,0.0,0.012933723655297843,0.01849113150859573,1.121379256362503,0.03308236489951389,0.033321565402138084,0.0,5.03621454199118E-6,1.269282664454454E-5,0.0,0.0,0.0,
0.75,1.5496046610515775,0.12022651648330161,0.04822248932348916,0.0,0.011751987447489851,0.01883564963630597,1.3140651061885578,0.03296318248987509,0.033331501147957264,0.0,5.932809305347226E-6,1.6653345361471102E-5,0.0,0.0,0.0,
0.8333333,1.576631227567664,0.2116104435181933,0.09396073270554894,0.0,0.012884232414843705,0.018816156770297354,1.3226473202693012,0.03284945467576476,0.033320520797649675,0.0,9.331744408037637E-6,2.2538763152555862E-5,0.0,0.0,0.0,
0.9166667,1.6038789880309678,0.1471266428845794,0.13553375041954113,0.0,0.017184821289711383,0.019155213914966742,1.3336190038539484,0.03312291719944081,0.03331150639987894,0.0,1.453720805510521E-5,3.090996435853511E-5,0.0,0.0,0.0,
1.0,1.6484999938257558,0.3728860318879202,0.16712660667824275,0.0,0.013009403755620475,0.019306413306506787,1.3526481464467994,0.032496783021362816,0.03326631699639093,0.0,4.1758265790220754E-5,4.271175643745691E-5,0.0,0.0,0.0,
1.0833334,1.1983692146104143,0.9265842253034209,0.2982086655582034,0.0,0.0016554930368418805,0.018256275700680613,1.1796319994585054,0.030614071941202445,0.03308425947465739,0.0,6.763948080210845E-5,6.711761968174787E-5,0.0,0.0,0.0,
1.1666666,1.3269110061094258,0.7746068051294767,0.27958174994894686,0.0,0.003043547935476113,0.01683252779938448,1.2255901922660724,0.029995720407103,0.03314869462415346,0.0,4.996413292463671E-6,1.0244738618444551E-4,0.0,0.0,0.0,
1.25,1.0208986923796743,0.8985055433451635,0.28175015430997624,0.0,0.00419891392247531,0.015713561823740382,1.1151771088117912,0.02943399877279967,0.03290676307736634,0.0,7.841345486492952E-6,1.538390651769516E-4,0.0,0.0,0.0,
1.3333334,1.4769830690726904,1.3086368424154782,0.32407223375779154,0.0,0.008394895330145619,0.014426107225786085,1.2832896647771732,0.030055687501163407,0.032766162064121473,0.0,2.9218513685206048E-6,2.3789349368900806E-4,0.0,0.0,0.0,
1.4166666,1.2913126659375265,1.25271775992791,0.36599392934487496,0.0,0.007244787575776301,0.013649862802792227,1.2129056400589828,0.029327714853296244,0.03273163939250275,0.0,2.1170822469199055E-6,4.971863738190796E-4,0.0,0.0,0.0,
1.5,1.4994894243892876,1.4622018902155611,0.4489656442887081,0.0,0.005634195411126107,0.017121552201981152,1.292120546393098,0.027799168811435675,0.032917293341642,0.0,1.1517401959605622E-6,6.404934737347151E-4,0.0,0.0,0.0,
1.5833334,1.3745408545023534,1.3861013571228162,0.6053096905718944,0.0,0.005925006566036268,0.014960499428492301,1.244256098955613,0.029238989721842114,0.03275694265897218,0.0,6.207276176179989E-7,9.386989001440465E-4,0.0,0.0,0.0,
1.6666666,1.001046903603467,1.673668690975215,0.616243424899926,0.0,0.0031034033200657537,0.015346511372098505,1.1076510702055775,0.03048856567045726,0.03256262262412855,0.0,1.3002879363082822E-6,0.0014876333329087,0.0,0.0,0.0,
1.75,0.9804298518282303,1.0755029389539488,0.3784792777728382,0.0,0.005517741681021012,0.018090633474427652,1.103747160971794,0.030960033026744493,0.032288985974277574,0.0,4.476379615966428E-7,0.0014337034980392105,0.0,0.0,0.0,
1.8333334,0.9862318286087755,1.0563058002906518,0.1936353591220414,0.0,0.0057339369319417905,0.015580080479670006,1.103209468800483,0.03093526963175123,0.033263776064146475,0.0,1.5305823670541465E-7,0.0019710549930957787,0.0,0.0,0.0,
1.9166666,1.0709273806455861,1.5078427153811371,0.5998821879903691,0.0,0.006358807974804729,0.019217147930919075,1.132964863726348,0.02979305531762831,0.03258006242377655,0.0,1.1480506386200569E-7,0.001548638693998713,0.0,0.0,0.0,
2.0,1.3498048517997372,1.4424957935804608,0.36700148834570745,0.0,0.007403108140448294,0.02120982549566266,1.2342562060789575,0.02950341358857385,0.03304759626088229,0.0,2.1970704878684857E-7,0.0015166536933303052,0.0,0.0,0.0,
2.0833333,1.0993240751938478,1.6699313960274007,0.6150497115867725,0.0,0.007032082935048981,0.018677205558673284,1.1419663719955016,0.02921074250936441,0.032124914059339864,0.0,8.918258563712385E-7,0.0015749296576823236,0.0,0.0,0.0,
2.1666667,0.9591371580659132,1.7994401412077565,0.3610670125633514,0.0,0.00672155011575957,0.017746693947808402,1.0960433912936223,0.030039842055751387,0.03236386113308708,0.0,3.121614496668931E-8,0.002025475681874549,0.0,0.0,0.0,
2.25,0.5486613341473419,1.751131290029306,0.26433810106484723,0.0,0.004236429422871264,0.019880828555896592,0.9579395215573627,0.028184561266360788,0.03278705056211638,0.0,1.2871019150555704E-7,0.002913313564312776,0.0,0.0,0.0,
2.3333333,0.47617092974035335,1.6203242463253091,0.5979286478205506,0.0,0.004835756298767504,0.016527447547759998,0.9356825228820873,0.029348226503133734,0.03321408134696055,0.0,9.63348024720617E-8,0.004426673488771743,0.0,0.0,0.0,
