-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.002349816;0.002242097;0.002242097;0.001814293;0.001212505;0.000954169;0.000767426;0.000402114;0.000221914;0.000230611;0.000445111;0.001772003;0.004623143;0.00392845;0.001271701;0.00048006;0.000217069;0.000153241;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.001050428;0;-99;-99;0.00276841;0.002139225;0.002190069;0.001772003;0.000767426;0.000325433;0.000159688;0.00012241;0;0;0.000334898;0.002040984;0.005968316;0.007352661;0.004311661;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0.000887576;0.00063099;0.000585967;0.000713297;0.001001191;0.001183913;0.00107591;0.001241762;0.001050428;0.000423117;0.000129832;0;0;0;0;0.000257062;0.001857567;0;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0;0.000249544;0.00054395;0.000954169;0.001001191;0.000646703;0.000366661;0.000325433;0.000308015;0.000213493;0.000238293;0.000402114;0.000571638;0.000504737;0.000249544;0;0;0;0;0;0.000328848;0.002242097;0;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;0;0;0.000163944;0.000198556;0.000192501;0.000155978;0.00015552;0.000139262;0.000102668;0;0;0;0;0.000149204;0.000361965;0.000456493;0;-99;-99;-99;-99;0;0;0.000109207;0.000151437;0.000269062;0.000445111;0.000713297;0.000748966;0.000557634;0.000342823;0.000272682;0.000200796;0;0;0.000157825;0.000235708;0.000222527;0.000155062;0;0;0.000139684;0.000180841;0.000285307;0.001001191;0.003838036;0.008646241;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;0;0;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0;0;0;0;0;0;0.000186068;0.000296864;0.00048006;0.000423117;0.000433988;0.00046814;0.000356401;0.000264773;0.000195784;0.000118633;0;0;0;0.000108506;0.000237644;0.000279305;0.000210551;0.000145686;0;0;0;0;0;0.000117145;0.00018766;0.000251575;0.000359174;0.000600631;0.000585967;0.000530577;0.000571638;0.000402114;0.000242213;0.000191958;0.000152337;0.000128639;0.000120889;0.000118633;0.000127847;0;0.000128243;0.000368554;0.000954169;0.003496498;0.00374968;0.005567049;0;-99;-99;-99;-99;-99;-99;-99;-99
-99;0;0;0;0;0;0;0;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0;0;0;0.000373326;0.000242213;0.000204195;0.000261947;0.000385993;0.000615636;0.000585967;0.000730926;0.000909264;0.000730926;0.000504737;0.000371411;0.000199673;0;0;0;0;0.000104022;0.000108856;0;0;0;0;0;0;0;0;0.000112766;0.000135925;0.000162041;0.000250897;0.000264064;0.000279305;0.000402114;0.000314552;0.00020136;0.000194137;0.000157362;0.000106766;0;0;0.000124332;0.000144383;0.000210551;0.000600631;0.001574563;0.005968316;0.004731844;0.004623143;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;0;0;0;0;0;0;0;0;0;0;0;-99;-99;-99;-99;0;0;0.000615636;0.00063099;0.000679233;0.00054395;0.000456493;0.000365717;0.000340164;0.000286825;0.000250219;0.000242872;0.00046814;0.000748966;0.001001191;0.000887576;0.000730926;0.00063099;0.000271229;0.000125885;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000124719;0.000151437;0.000218876;0.000344607;0.000456493;0.000517508;0.000713297;0.001241762;0.001814293;0;-99;-99;-99;-99;-99;-99;-99;-99
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.006858996;0.003260215;0.001650822;0.001050428;0.00086638;0.000767426;0.000557634;0.000445111;0.000376216;0.0003384;0.00026691;0.000213493;0.000199673;0.000433988;0.000786317;0.00107591;0.000909264;0.000615636;0.00046814;0.000215872;0.000119757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000124719;0.000200235;0.000271229;0.000265484;0.00020136;0.00021948;0.00046814;0.000825427;0;-99;-99;-99;-99;-99;-99;-99;-99
0;0;0;0;0;0;0;0;0;0;0;0.002520988;0.003663336;0.005697737;0.008646241;0.008255136;0.00610835;0.005073378;0.003111521;0.001574563;0.000954169;0.000530577;0.000402114;0.000283043;0.000221914;0.000218876;0.000231244;0.000300013;0.000492256;0.000887576;0.001333687;0.000845668;0.000344607;0.00014352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000109207;0.000128243;0.000115306;0;0;0.000211137;0.000504737;0;-99;-99;-99;-99;-99;-99;-99;-99
0;0;0;0;0;0;0;0;0.002139225;0.002520988;0.002242097;0.002462612;0.003185012;0.004413107;0.00654833;0.006858996;0.007184302;0.007524941;0.005192565;0.002190069;0.001155973;0.000557634;0.000334898;0.000210551;0.000153695;0.000170249;0.000220694;0.000332293;0.000492256;0.000805647;0.00107591;0.000615636;0.000220694;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000155978;0.000402114;0;-99;-99;-99;-99;-99;-99;-99;-99
0;0;0;0;0.001050428;0.000748966;0.00097741;0.001432187;0.001690289;0.001814293;0.001947165;0.002462612;0.002641851;0.002900934;0.003260215;0.004115645;0.00610835;0.007701234;0.005697737;0.002704401;0.001333687;0.000600631;0.000269783;0.000130632;0;0.000114941;0.00018554;0.000299223;0.000364776;0.00048006;0.000517508;0.000330567;0.000147437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000120511;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000123946;0.000309639;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.001857567;0.001128669;0.001365768;0.001183913;0.00086638;0.001101986;0.001365768;0.001432187;0.001432187;0.001302338;0.001466561;0.001574563;0.001730676;0.002139225;0.002969519;0.004731844;0.00654833;0.004843077;0.002089539;0.00097741;0.000412494;0.000186597;0;0;0;0.000129035;0.00019359;0.000211137;0.000239593;0.000244857;0.000174223;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011169;0.000147437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000107112;0.000238942;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.003039703;0.002580723;0.002139225;0.002242097;0.002405565;0.001947165;0.001730676;0.001398594;0.001050428;0.000646703;0.000433988;0.000492256;0.000786317;0.001612254;0.002242097;0.003039703;0.00392845;0.003260215;0.001001191;0.00037525;0.00014352;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000129832;0.000165382;0.000173722;0.000181877;0.000149649;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000111333;0;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.005073378;0.004516917;0.003578957;0.003663336;0.00374968;0.002833908;0.002295336;0.001650822;0.000954169;0.000387976;0.000180325;0.000189798;0.000335771;0.000805647;0.001050428;0.001212505;0.001432187;0.001155973;0.000433988;0.000192501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000150988;0.000227473;0.000273411;0.000304793;0.000311269;0.000222527;0.000135101;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000166347;0;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.009706556;0.007352661;0.005073378;0.004516917;0.003337169;0.002641851;0.002704401;0.002580723;0.000931459;0.000220694;0;0;0.000108856;0.000198556;0.000246857;0.000243532;0.000166347;0.000117145;0.00014656;0.000133463;0.00011385;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000161569;0.000412494;0.000339281;0.000156899;0;0;0.000115673;0.000259146;0.000391969;0.000343714;0.000372367;0.000383036;0.000274142;0.000289115;0.000283043;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000184487;0.000317034;0.00033316;0.000378154;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.013415344;0.008646241;0.005192565;0.004413107;0.002833908;0.001857567;0.001365768;0.001025526;0.000364776;0;0;0;0;0;0;0;0;0;0;0.000116039;0.000129433;0.000118259;0;0;0;0;0;0;0;0;0;0;0;0;0.000244857;0.000748966;0.000615636;0.000250219;0.000110267;0;0;0.000166347;0.000218272;0.000184487;0.000186068;0.00019359;0.000164422;0.000197999;0.000207642;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000130632;0.000280795;0.000456493;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.011951701;0.007524941;0.00392845;0.003260215;0.002349816;0.001155973;0.00046814;0.000158754;0;0;0;0;0;0;0;0;0;0;0;0.000124332;0.000147877;0.000114941;0;0;0;0;0;0;0;0;0;0;0;0;0.000200796;0.000517508;0.000445111;0.000200235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000158289;0.000246857;0.000348198;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.004843077;0.003039703;0.001612254;0.001432187;0.000931459;0.000433988;0.00013387;0;0;0;0;0;0;0;0;0;0;0;0;0.000133463;0.000134689;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000190876;0.000166347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000120511;0.00014352;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.00153773;0.000825427;0.00054395;0.000504737;0.000265484;0.000146998;0;0;0;0;0;0;0;0;0;0;0;0;0.00010642;0.000114576;0.000108856;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.000456493;0.000252256;0.000184487;0.000176239;0.000106766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.0002409;0.000148761;0.000121267;0.00013387;0.000108506;0;0;0;0;0;0;0;0;0;0;0.000110977;0.000113487;0.000116776;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00011169;0;0;0;0;0;0;0;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0.000172227;0.000124719;0.000116776;0.000135925;0.000135101;0;0;0;0;0;0;0;0;0;0.000135925;0.000140953;0.000165382;0.000169267;0.000112766;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000110621;0.000150541;0.000201924;0.000158289;0.000103344;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0;0.000162991;0.000153695;0.000163944;0.000168289;0.000129035;0;0;0;0;0;0;0;0;0;0.000143951;0.000203626;0.000233148;0.000217069;0.000171731;0.000129433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
0;0;0;0;0.000159688;0.000154605;0.000118259;0;0;0;0;0;0;0;0;0;0.000149204;0.000248197;0.000364776;0.000385993;0.000402114;0.000327137;0.000152788;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.00013184;0.00021647;0.000171731;0.000106075;0;0;0;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;0;0;0;0;0;0;0;0;0;0;0.000110267;0.000104022;0;0;0.00017981;0.000317034;0.000557634;0.00063099;0.000696069;0.000557634;0.000246857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000203057;0.001271701;0.002349816;0.002580723;0.002969519;0.002040984;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;0;0;0;0;-99;-99;-99;-99;-99;0.000122029;0.000218876;0.000337522;0.00054395;0.000615636;0.000786317;0.000679233;0.000292193;0;0;0;0;0;0;0;0;0;0.000130232;0.000158289;0.000121267;0;0;0;0.000504737;0.004623143;0.010166064;0.009933665;0.009706556;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0.000237644;0.000250897;0.000308826;0.000365717;0.000571638;0.000679233;0.000274875;0;0;0;0;0;0;0;0.000117887;0.000188727;0.000423117;0.000887576;0.000585967;0.000130632;0;0.000114212;0.00107591;0.010403877;0.023345328;0.018111998;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.000242213;0.000253621;0.000167801;0.000138422;0.000136753;0.000164422;0.000257062;0.000327991;0.000164422;0;0;0;0;0;0;0;0.000119757;0.000212312;0.000517508;0.001271701;0.001001191;0.000277081;0;0.000282291;0.002089539;0.017294865;0.032994119;0.022812932;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.000147877;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.000320371;0.000615636;0.000713297;0.00046814;0.000517508;0.001101986;0.003663336;0.022812932;0.037888769;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0;0;0;0;0;0;0;0;0.000117516;0.000140953;0.000114576;0;0;0;0;0;0;0.000236352;0.000389968;0.00048006;0.000402114;0.000530577;0.001101986;0.003111521;0.015057577;0.025018084;0.014377914;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.000147437;0.000116776;0.000105044;0;0;0.000119757;0.000163467;0.000267627;0.000423117;0.000331429;0.000217069;0.000144817;0.000132244;0.000136753;0.000159221;0.000182918;0.000246189;0.00029065;0.000298435;0.00020249;0.000113126;0.000317866;0.001333687;0.004413107;0.007524941;0.008448437;0.006251646;0.005831469;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.000189798;-99;-99;-99;-99;0.000296081;0.000412494;0.000600631;0.000492256;0.000385993;0.000336645;0.000336645;0.000354564;0.000383036;0.000363837;0.000327991;0.000288349;0.000231244;0.000147437;0;0.00019689;0.00086638;0.00276841;0.004956901;0;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;0.000322894;0.000223754;0.000153695;0.000154605;0.00033316;0.001001191;0.003663336;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99;-99
