"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.24741096455281028,0.11530787692089778,0.0,0.0,0.0,0.0,0.4706749675028564,0.031900194019461786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.32727332769866024,0.44266715718525035,0.0,0.0,0.0,0.0,0.8912890919721224,0.06360861036125258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.45089566617948096,0.11473399053407585,0.0,0.0,4.061205234047164E-4,0.0,0.9289843661284105,0.06535072022768436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.31862754589437187,0.1715051015656105,0.0,0.0,0.005741990233019944,0.0,0.4928836423916318,0.06495770658497432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.013885714598084626,0.0,0.0,0.007261078010539768,0.0,0.0,0.06656255966416491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.008321149450034638,0.0,0.0,0.007350177436924479,0.0,0.0,0.06666441535353256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.4951564180388509,0.006647360304763213,0.0,0.0,0.008436654784427448,0.0,0.5516714600963079,0.06665949458030729,0.0,0.0,2.273991120332317E-13,0.0,0.0,0.0,0.0,
0.8333333,0.8310248099731616,0.05282751123344869,0.0,0.0,0.008760202027395305,0.0,1.0490278178789012,0.0665287863992018,0.0,0.0,6.410140429718296E-9,0.0,0.0,0.0,0.0,
0.9166667,0.9517364843282092,0.030179717255307555,0.0,0.0,0.012010474919853716,0.0,1.0954969158686452,0.06658600595203375,0.0,0.0,3.8004566642336235E-8,0.0,0.0,0.0,0.0,
1.0,0.29632224434557625,0.11090273364151904,0.0,0.0,0.011973951033863688,0.0,0.48583577333292083,0.06656890009644645,0.0,0.0,9.924939074230648E-8,0.0,0.0,0.0,0.0,
