"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.2473918747943285,0.115487708823695,0.0,0.0,0.0,0.0,0.470669128695775,0.03175570911875999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.3272903166449155,0.44269834607822384,0.0,0.0,0.0,0.0,0.8912941153710847,0.06334909872867707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.45035567545137223,0.11088668105540955,0.0,0.0,3.4550373746834495E-4,0.0,0.9288145378217745,0.06541632598129427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.33191938100958496,0.19020311150430216,0.0,0.0,0.005809390365602116,0.0,0.4971236621347268,0.0649820825823116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.008878625815422566,0.0,0.0,0.006056583623273105,0.0,0.0,0.06661690717571964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.004477915908056249,0.0,0.0,0.008058636852098788,0.0,0.0,0.06666023475679567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.23639466047495444,0.007031485027838033,0.0,0.0,0.009798883374783617,0.0,0.4673156265421622,0.0666664867727787,0.0,0.0,6.196898397127569E-15,0.0,0.0,0.0,0.0,
0.8333333,0.749417836018308,0.040189105058507285,0.0,0.0,0.009991705049658725,0.0,1.0231506812505344,0.06637981361769042,0.0,0.0,6.1464562930995526E-9,0.0,0.0,0.0,0.0,
0.9166667,0.48180135445494454,0.08261124521205236,0.0,0.0,0.012908267570497456,0.0,0.9374305957199722,0.06650785994126993,0.0,0.0,1.1657519327858597E-7,0.0,0.0,0.0,0.0,
1.0,0.43804320078679887,0.13570727328133342,0.0,0.0,0.013925678617189697,0.0,0.5320621165780105,0.0664283466473575,0.0,0.0,1.7311397207433958E-7,0.0,0.0,0.0,0.0,
