"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.2474069023763438,0.11535615823835685,0.0,0.0,0.0,0.0,0.4706737250375778,0.03186612410834517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.3273267983919582,0.4432470540118729,0.0,0.0,0.0,0.0,0.8913046452830906,0.0633327915095851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.4489494864643675,0.11084888532649559,0.0,0.0,3.6484038713760784E-4,0.0,0.9283696002889177,0.0653727859319021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.3317492835001571,0.1902123186877927,0.0,0.0,0.005801645920143349,0.0,0.4970692120792491,0.06501158227288377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.008809549237211849,0.0,0.0,0.006107872488447255,0.0,0.0,0.0666272801318806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.0044627175278140006,0.0,0.0,0.008063264576514385,0.0,0.0,0.06665691991768248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.2029449572729397,0.008273071920333186,0.0,0.0,0.009241173352383267,0.0,0.45723908303087085,0.06666287038006316,0.0,0.0,6.2081748106652E-15,0.0,0.0,0.0,0.0,
0.8333333,0.9514237696156485,0.05565411641401595,0.0,0.0,0.009354878508932477,0.0,1.092510572388195,0.06612463452939996,0.0,0.0,5.613564082841875E-8,0.0,0.0,0.0,0.0,
0.9166667,0.624674271132357,0.05449098013456917,0.0,0.0,0.013475575961913497,0.0,0.9819600343253512,0.06650064312127975,0.0,0.0,7.197522814586776E-8,0.0,0.0,0.0,0.0,
1.0,0.3373250182268163,0.09966956787360487,0.0,0.0,0.013967769604868976,0.0,0.49885663305651534,0.06638554577299205,0.0,0.0,1.2062901926685323E-7,0.0,0.0,0.0,0.0,
