"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.1445638772794452,0.0,0.0,0.0,0.0,0.0,0.5256899351404211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.4269664094320845,0.0,0.0,0.0,0.0,0.0,1.103316365290712,0.20465676666666702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046567666666671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20465676666666693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2046560049125164,0.0,0.0,0.006115669973765578,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.0,0.0,0.0,9.186275906613192E-4,0.0,0.0,0.20465741327177894,0.0,0.0,0.020354412923323826,0.0,0.0,0.0,0.0,
0.75,0.803471770038045,0.0,0.0,0.0,0.0018918193207079883,0.0,0.8210504777169533,0.20465946510385258,0.0,0.0,0.020831299167484038,0.0,0.0,0.0,0.0,
0.8333333,1.2642900536606525,0.3324925091496164,0.0,0.0,8.989529678111874E-5,0.0,1.4715606747042238,0.2026837272686144,0.0,0.0,0.002672358349291382,0.0,0.0,0.0,0.0,
0.9166667,0.0,0.019818522372753614,0.0,0.0,0.0,2.889863145358754E-4,0.0,0.20433290422577988,0.2046604797353627,0.0,4.949191964485679E-4,0.020829446523368714,0.0,0.0,0.0,
1.0,0.0,0.0,0.0,0.0,0.0,2.9413735849898505E-6,0.0,0.20465676666666693,0.20465540481048575,0.0,0.0,0.020834692246709086,0.0,0.0,0.0,
