"Predation (Mpred), Starvation (Mstarv), Other Natural mortality (Mnat), Fishing (F) & Out-of-domain (Zout) mortality rates per time step of saving, except for Mnat Eggs that is expressed in osmose time step. Z is the total mortality for migratory fish outside the simulation grid. To get annual mortality rates, sum the mortality rates within one year."
"Time","Mpred","Mpred","Mpred","Mstarv","Mstarv","Mstarv","Mnat","Mnat","Mnat","F","F","F","Zout","Zout","Zout"
,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits,Eggs,Pre-recruits,Recruits
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.33333334,0.24963446856590585,0.0,0.0,0.0,0.0,0.0,0.47135546674997403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.41666666,0.6005132167664254,0.15149893972386225,0.0,0.0,0.0,0.0,0.9742618259405371,0.04160237199304458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5,0.0,0.0263088879380762,0.0,0.0,0.003959828507246201,0.0,0.0,0.04163926682860428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.5833333,0.0,0.0014029337115767796,0.0,0.0,0.007282285210465386,0.0,0.0,0.04166526350896391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.6666667,0.0,0.0016987853668016411,0.0,0.0,0.009821847895561616,0.0,0.0,0.04166562324086378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.75,0.0,0.012181857407493724,0.0,0.0,0.00966341804022405,0.0,0.0,0.04165571723932693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
0.8333333,0.6027675242203182,0.025052187375658123,0.0,0.0,0.009995918547763478,0.0,0.5901683576495677,0.041652639823861345,0.0,0.0,4.429195658372149E-13,0.0,0.0,0.0,0.0,
0.9166667,1.1832267618826995,0.3610092061004415,0.0,0.0,0.010310128897432757,0.0,1.1741379426437795,0.040638159126326553,0.0,0.0,6.647495995862509E-13,0.0,0.0,0.0,0.0,
1.0,0.0,0.1640296593064875,0.0,0.0,0.011120335240767058,0.0,0.0,0.041515054912964595,0.0,0.0,7.793368033019829E-7,0.0,0.0,0.0,0.0,
