"Mean abundance (number of fish), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5833333,0.0,0.0,0.0,9.2630712E10,2.61716378E11,0.0,0.0,4.73671744E8,0.0,3.06227917E9,0.0
0.6666667,0.0,0.0,0.0,4.46813176E11,5.47024273E11,0.0,0.0,2.97734426E9,0.0,1.35684782E10,0.0
0.75,7885196.0,0.0,1.94462928E12,7.1164559E11,4.80628736E11,0.0,5.4021135E9,1.90267085E10,4383665.0,2.15149015E10,9.9394591E9
0.8333333,2.2227228E7,8.6633513E11,3.65374236E12,6.1914612E11,4.05196997E11,4.7093416E10,5.7600528E10,2.72717066E10,1.8262982E7,2.42892575E10,1.85845228E10
0.9166667,1.8176474E7,1.62225809E12,1.59460046E12,4.5383254E11,3.27072743E11,1.90188306E11,5.9707142E10,2.57390817E10,1.741001E7,2.49593324E10,1.93907057E10
1.0,1.450676E7,1.81948855E12,9.2338251E11,2.90488517E11,2.55119081E11,1.82919086E11,5.6926065E10,2.34731643E10,1.6607091E7,2.38777405E10,1.81616374E10
1.0833334,1.1578207E7,1.72079618E12,5.30929779E11,1.92307708E11,3.33283197E11,1.62581725E11,4.8526361E10,2.38676972E10,1.5843634E7,2.00089907E10,1.689199E10
1.1666666,9240856.0,1.56938509E12,2.41904468E11,1.25088129E11,3.05398612E11,1.37511535E11,3.8247768E10,2.13091983E10,1.5094771E7,1.50874327E10,1.58172856E10
1.25,3.744006E7,1.4094298E12,1.57454746E11,9.5368815E10,2.3415169E11,1.14315649E11,3.26411203E10,2.09961144E10,1.8831796E7,9.5413197E9,1.3529687E10
1.3333334,1.00384848E8,1.28103324E12,1.28728998E11,6.7478467E10,1.90077288E11,1.00787864E11,2.55268762E10,2.06048727E10,3.2244344E7,5.6185093E9,1.22063002E10
1.4166666,7.8643824E7,1.22635079E12,6.7207819E10,3.04596664E10,1.54432291E11,9.8724774E10,1.84456622E10,1.87652198E10,3.0667322E7,3.43004851E9,9.8821663E9
1.5,6.2961216E7,1.20865528E12,6.1046579E10,1.63825705E10,1.15862053E11,7.7510091E10,1.21410867E10,1.6839851E10,2.9124408E7,2.19905894E9,7.3417267E9
1.5833334,5.0403488E7,1.08541732E12,5.3451252E10,1.00578324E10,1.26998847E11,5.8688127E10,8.9530296E9,1.78239734E10,2.7643968E7,1.61127936E9,5.2850371E9
1.6666666,4.0319872E7,9.9153668E11,4.364682E10,1.03647089E10,1.05091236E11,4.6549856E10,5.7347256E9,1.57065718E10,2.6194168E7,1.76583334E9,4.0383081E9
1.75,6.8846168E7,8.8237205E11,3.6274741E10,7.8637804E9,7.6626534E10,3.7443621E10,4.25673805E9,1.04686723E11,2.9174772E7,1.32798054E9,3.1351936E9
1.8333334,1.41553424E8,9.6816359E11,3.14053919E10,6.2910838E9,5.953697E10,2.78440161E10,2.95669069E9,1.4810923E11,4.167978E7,1.80681946E9,3.23162624E9
1.9166666,1.02547856E8,9.8084271E11,2.55861821E10,4.9391519E9,4.5483975E10,2.32835133E10,2.29161165E9,9.2072665E10,3.9435824E7,1.91275328E9,2.71694208E9
2.0,8.2491376E7,9.0980726E11,2.27595325E10,4.06142822E9,3.18606541E10,1.89181358E10,1.60992819E9,4.8934453E10,3.7255236E7,1.71491686E9,1.5955639E9
2.0833333,6.6484664E7,8.2252346E11,1.84585851E10,2.88772275E9,2.17262244E10,1.38282957E10,1.05964416E9,2.87801508E11,3.5178132E7,1.63556352E9,1.25830362E9
2.1666667,5.3546848E7,7.5542934E11,1.49217628E10,1.61746189E9,1.52667802E10,8.8681492E9,7.5293178E8,2.06152172E11,3.3226026E7,2.9082583E9,9.147929E8
2.25,1.08571712E8,6.9993588E11,1.2886914E10,9.1130118E8,1.13685842E10,6.2003052E9,3.8978096E8,3.49105521E11,3.5684964E7,2.20692813E9,8.413184E8
2.3333333,2.42437744E8,8.3546197E11,1.12826573E10,3.9509024E8,8.7701821E9,4.6109757E9,1.99078848E9,3.3147283E11,4.7456124E7,1.18651674E9,1.61175744E9
2.4166667,1.79782688E8,9.3978146E11,9.0713887E9,2.17819808E8,5.8507028E9,3.7621929E9,1.40270362E9,2.42829132E11,4.4750632E7,1.04201773E9,1.05111482E9
2.5,1.45064736E8,8.9960409E11,1.00224737E11,7.0611112E7,4.27735629E9,2.81261286E9,7.7550202E8,1.59303926E11,4.2188148E7,1.15504666E9,8.7530752E8
2.5833333,1.17555528E8,7.3329541E11,8.1417724E10,6.7991472E7,4.9531034E9,2.33549184E9,7.0000218E8,1.83799759E11,3.977114E7,9.2845472E8,8.24064E8
2.6666667,9.5127392E7,5.9648016E11,6.6284761E10,6.426082E7,4.5510523E9,1.85378368E9,4.30727072E8,1.07070317E11,3.7490392E7,9.751463E8,7.782009E8
2.75,1.32915432E8,5.44217924E11,5.3724991E10,4.748312E7,3.47923251E9,1.68693824E9,2.98321408E8,1.56737028E11,3.9614608E7,1.39634483E9,6.1721088E9
2.8333333,2.06856048E8,6.5829844E11,5.1223155E10,4.4843672E7,2.76517376E9,1.7464224E9,7.1006381E8,1.35275774E11,5.08888E7,1.53561126E9,5.0627133E9
2.9166667,1.33688512E8,9.3005067E11,4.1796309E10,3.9097592E7,2.12774464E9,3.62241562E9,6.8981818E8,8.3506143E10,4.7973664E7,1.49494157E9,2.57548928E9
