"Mean abundance (number of fish), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5833333,0.0,0.0,0.0,9.2808086E10,2.61695701E11,0.0,0.0,4.73425248E8,0.0,3.06884198E9,0.0
0.6666667,0.0,0.0,0.0,4.39035855E11,5.4496333E11,0.0,0.0,2.95404314E9,0.0,1.36281201E10,0.0
0.75,7888886.5,0.0,2.3553274E12,7.0498759E11,4.86132646E11,0.0,5.3504978E9,1.90387016E10,4374976.0,2.18636206E10,9.9360676E9
0.8333333,2.2239478E7,8.6201781E11,4.27998183E12,6.0346152E11,4.45765812E11,4.7651107E10,5.7408983E10,2.69382656E10,1.8237068E7,2.51085988E10,1.86075771E10
0.9166667,1.8187028E7,1.64935225E12,1.87880256E12,4.39709598E11,3.70614927E11,1.87132396E11,5.8957791E10,2.53654036E10,1.736969E7,2.65512448E10,1.94121441E10
1.0,1.4515377E7,1.84776891E12,8.8265641E11,2.79512744E11,3.03910945E11,1.88123824E11,5.3909524E10,2.35637678E10,1.6540588E7,2.55639777E10,1.82983393E10
1.0833334,1.1585084E7,1.67704265E12,3.29598763E11,1.90627725E11,3.44682037E11,1.59531287E11,4.5658587E10,2.36369326E10,1.5764586E7,2.18886881E10,1.64996844E10
1.1666666,9246345.0,1.56268927E12,2.04688015E11,1.38656842E11,3.1032492E11,1.32323746E11,3.6456374E10,2.15146312E10,1.5009463E7,1.7534679E10,1.46860585E10
1.25,3.7249404E7,1.46703948E12,1.73753139E11,1.10114021E11,2.24768246E11,1.11100273E11,2.92215603E10,2.24637358E10,1.8753086E7,1.25752033E10,1.2777217E10
1.3333334,8.354192E7,1.46598527E12,1.0687606E11,6.7517157E10,1.74017462E11,9.8434851E10,2.24978842E10,2.20217242E10,3.2217728E7,7.4080256E9,1.14400133E10
1.4166666,6.6050388E7,1.50489308E12,7.3716646E10,3.8612423E10,1.23627078E11,1.02686441E11,1.71715123E10,1.85756692E10,3.0631536E7,4.6798136E9,9.8795786E9
1.5,5.3116692E7,1.41436348E12,6.0471501E10,2.09384776E10,9.1850646E10,8.9725788E10,1.05958257E10,1.58845409E10,2.9051232E7,2.83139251E9,7.5107011E9
1.5833334,4.2611712E7,1.30602474E12,5.2593385E10,1.06684088E10,8.4526793E10,7.6626797E10,7.5365642E9,3.7908718E10,2.7555304E7,2.24603546E9,5.3209165E9
1.6666666,3.409482E7,1.149554E12,4.2999161E10,9.6873032E9,6.3296016E10,6.4951448E10,4.9184579E9,3.29383956E10,2.6085856E7,1.87158387E9,3.7368192E9
1.75,4.4886788E7,1.01178343E12,3.4875666E10,9.5545344E9,4.703674E10,5.4421475E10,3.92308326E9,6.1149561E10,2.9118456E7,1.24244595E9,2.78749952E9
1.8333334,8.35766E7,1.46173369E12,2.86050304E10,5.1675336E9,3.794953E10,4.1845051E10,3.12223693E9,6.6954392E10,4.1772144E7,2.11755149E9,3.00312192E9
1.9166666,5.7768008E7,1.23993811E12,2.31920722E10,4.24229376E9,2.89637478E10,3.10697861E10,2.21551309E9,4.1201918E10,3.9599432E7,2.88672538E9,2.49200538E9
2.0,4.590862E7,1.10000131E12,2.0031957E10,3.6888896E9,2.10980557E10,2.4855638E10,1.34134797E9,3.35293112E10,3.7496124E7,2.90150502E9,1.50238387E9
2.0833333,3.6729508E7,9.3089982E11,1.72855378E10,2.45222042E9,1.40630938E10,1.59377838E10,9.0186643E8,1.80429439E11,3.5434756E7,2.78759219E9,1.2437079E9
2.1666667,2.9396514E7,7.6914262E11,1.3886676E10,1.04992294E9,8.8693883E9,1.0957397E10,7.2182125E8,1.0800717E11,3.3501086E7,3.33478093E9,1.05952205E9
2.25,9.1690976E7,6.9233351E11,1.18504212E10,4.53877984E8,5.5844859E9,8.2511898E9,5.9964352E8,2.13117321E11,3.5938132E7,2.57642138E9,1.17270464E9
2.3333333,2.22741424E8,8.6554149E11,1.02056919E10,1.17797904E8,3.52728397E9,5.403946E9,8.433289E8,1.62000667E11,4.7709968E7,2.00044506E9,1.98765043E9
2.4166667,1.72250368E8,7.6221245E11,8.2489324E9,8.2784632E7,2.3175296E9,4.6588293E9,4.47059712E8,9.3425705E10,4.5032388E7,1.65137331E9,1.93778138E9
2.5,1.38932192E8,6.8608852E11,8.7805598E11,6.1411252E7,1.94587571E9,3.99422336E9,3.92610464E8,4.6197666E10,4.2421504E7,1.46344E9,1.22977818E9
2.5833333,1.12537976E8,6.3606791E11,7.1209078E11,5.732536E7,1.71799872E9,2.4533801E9,2.29082688E8,1.03687389E11,3.9959708E7,1.55998899E9,1.17775078E9
2.6666667,9.1123912E7,5.9499079E11,4.55203979E11,4.9578408E7,1.25715584E9,1.79163507E9,1.98101536E8,3.5717288E10,3.762868E7,1.81077018E9,1.14070797E9
2.75,1.30175008E8,5.5121248E11,3.35280964E11,4.6686732E7,8.5897408E8,1.54649818E9,2.79564384E8,1.18835372E11,3.9689744E7,1.75755648E9,1.43333555E9
2.8333333,2.28510928E8,5.46182988E11,2.86587552E11,4.3340036E7,6.0857293E8,1.72336717E9,1.57257562E9,1.38016063E11,5.0961788E7,1.63814899E9,2.55714586E9
2.9166667,1.53559792E8,5.2219786E11,2.0220679E11,4.0146108E7,4.9171232E8,3.23698816E9,1.07012416E9,9.4098407E10,4.8093452E7,1.55068339E9,2.31142374E9
