"Mean size of fish species in cm, weighted by fish numbers in the catches, and including first ages specified in input."
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,11.387942,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.852635,NaN
0.5833333,108.073135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.396685,NaN
0.6666667,109.7395,NaN,NaN,NaN,NaN,NaN,NaN,10.063096,NaN,12.102223,NaN
0.75,109.79531,9.616017,8.806383,NaN,NaN,NaN,9.956898,10.446326,NaN,13.295812,12.180241
0.8333333,109.79106,9.875473,9.661813,NaN,NaN,12.356633,10.143419,11.091627,NaN,14.86723,12.700098
0.9166667,109.78925,10.558167,9.947753,NaN,10.066107,13.954377,10.326423,11.38552,50.803345,16.04989,12.846689
1.0,109.78845,10.644335,10.247492,NaN,10.039226,12.189155,10.211855,11.397187,51.206497,17.879303,13.64496
1.0833334,104.392456,11.348703,10.309164,12.420674,9.786746,12.189156,10.200428,11.731567,51.677673,19.361498,14.568581
1.1666666,105.82787,11.46013,10.154929,13.097476,10.540633,12.427264,10.101134,11.920192,51.668415,18.560072,15.638624
1.25,105.87672,11.0083685,10.764583,14.390151,10.608584,13.115232,10.073104,12.101237,51.945023,18.922165,16.173904
1.3333334,104.82366,10.865003,11.245809,13.0581455,10.883838,12.282356,10.271186,12.250551,52.16595,18.260107,16.406824
