"Mean size of fish species in cm, weighted by fish numbers in the catches, and including first ages specified in input."
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,9.2291975,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,10.50595,NaN
0.5833333,107.25479,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,12.050349,NaN
0.6666667,109.24708,NaN,NaN,NaN,NaN,NaN,NaN,10.104851,NaN,12.628262,NaN
0.75,109.3181,9.585568,8.825951,NaN,NaN,NaN,9.956898,10.370049,NaN,13.681157,12.180241
0.8333333,109.313225,9.983845,9.558607,NaN,NaN,12.356633,9.956478,10.850023,NaN,14.877846,12.687881
0.9166667,109.312515,9.94593,9.837279,NaN,9.327591,12.8832855,10.363812,11.217088,50.131836,15.813764,12.574922
1.0,109.31282,10.086193,9.73989,NaN,9.726382,11.287323,10.3563175,11.434737,50.929977,16.611584,13.235368
1.0833334,105.16559,10.361718,9.787064,NaN,10.636668,12.884368,10.449993,11.678225,51.316624,17.195887,13.952075
1.1666666,105.24666,10.307238,10.073057,12.5077915,10.071457,12.616708,10.340941,11.757101,51.587566,18.447731,14.834597
1.25,105.14233,10.421381,10.266494,12.440569,10.411781,12.969082,10.319271,11.841589,51.614788,19.03517,15.499432
1.3333334,103.28174,10.318546,10.387901,13.072099,10.51991,13.905263,10.32649,12.024618,52.117855,19.731697,15.948348
