"Mean size of fish species in cm, weighted by fish numbers, and excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.16666667,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.25,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.33333334,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.41666666,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
0.5833333,NaN,NaN,NaN,1.3880132,1.3999271,NaN,NaN,8.9551325,NaN,3.709251,NaN
0.6666667,NaN,NaN,NaN,1.3474641,1.5021963,NaN,NaN,8.668404,NaN,3.7057352,NaN
0.75,107.24202,NaN,0.63378584,1.3140613,1.520165,NaN,3.7484972,4.5884943,45.68719,3.7105823,2.807676
0.8333333,109.239784,3.5950854,0.67255855,1.352006,1.5692548,2.1280751,2.3096106,4.506162,46.291378,3.735792,2.9447007
0.9166667,109.312325,3.7468407,0.7267018,1.382785,1.6202296,2.1867454,2.455292,4.7856574,47.21394,3.7430868,2.9871697
1.0,109.31222,4.0382023,0.99041617,1.403691,1.7581879,2.2723496,2.5463808,5.1230063,48.040707,3.747226,3.013499
1.0833334,109.31222,4.172848,1.5181451,1.4701465,1.7860309,2.4609563,2.5630865,5.0063586,48.937504,3.9051664,3.1384995
1.1666666,109.31222,4.3096547,2.6981351,1.5109692,1.8846502,2.5605159,2.5807374,5.3385706,49.770084,4.0566287,3.337491
1.25,100.06903,4.4722133,3.163012,1.5951871,1.9971358,2.680635,2.7741258,5.409744,49.567104,4.3400135,3.484413
