"\ Biomass (tons) of preys at the beginning of the time step (before all sources of mortality - fishing, predation, starvation, others)"
"Time","OctopusVulgaris < 90.0","OctopusVulgaris >=90.0","MelicertusKerathurus < 8.0","MelicertusKerathurus >=8.0","MetapenaeusMonoceros < 8.0","MetapenaeusMonoceros >=8.0","TrachurusTrachurus < 11.0","TrachurusTrachurus >=11.0","SardinaPilchardus < 9.0","SardinaPilchardus >=9.0","SardinellaAurita < 11.0","SardinellaAurita >=11.0","EngraulisEncrasicolus < 9.0","EngraulisEncrasicolus >=9.0","DiplodusAnnularis < 9.0","DiplodusAnnularis >=9.0","MustelusMustelus < 50.0","MustelusMustelus >=50.0","MerlucciusMerluccius < 11.0","MerlucciusMerluccius >=11.0","PagellusErythrinus < 9.0","PagellusErythrinus >=9.0","CILC","COPC","HNFC","PHYSN","PHYLN","Benthos"
2.4166667,98965.51,70673.77,73184.06,191982.34,43958.508,101154.266,243.68642,719.6073,2814.0747,2222.711,3317.4016,2714.5815,1158.8867,1421.934,44607.19,108407.2,19283.068,19469.078,10212.318,44138.266,7833.843,33016.48,6370.445,28805.78,46204.86,6309.127,19.427176,999999.94
2.5,152655.83,56096.246,70828.69,201116.31,29612.39,90470.805,182.78569,778.2079,2859.0227,2303.7224,4142.6274,2844.195,1754.861,1460.0018,41491.715,107927.96,18147.545,19059.957,9744.319,43645.36,6425.0513,34445.38,8100.5034,31259.494,47479.68,6532.1704,24.364119,999999.94
2.5833333,185217.28,51296.918,71070.305,203546.42,33921.61,88657.33,195.83537,780.13965,2457.4614,2418.735,5229.978,3095.5078,1668.435,1505.5944,42685.43,106344.62,17399.922,18367.947,9813.849,43164.742,4918.202,36939.145,10312.932,33123.113,48815.58,6790.2666,15.964782,999999.94
2.6666667,165973.2,68296.43,63617.555,207754.55,15642.686,77979.54,148.61327,831.55334,2918.1707,2438.9197,5161.9805,3715.3174,1529.3613,1529.2374,45651.297,106550.4,16735.242,17614.346,9529.488,43198.82,4324.2476,38695.16,12538.481,32445.695,49386.703,6977.1523,5.786631,999999.94
2.75,150660.48,73445.85,54206.156,213454.12,11445.384,60640.93,179.67152,833.0613,4168.3813,2442.0063,4972.743,3915.6533,1210.2329,1560.1516,45665.773,104477.414,15869.296,17124.578,8962.761,43095.133,4109.497,39916.59,14133.141,29241.402,50505.445,7008.278,6.89669,999999.94
2.8333333,121612.45,65347.336,53102.613,214527.12,42055.547,53117.008,256.83746,835.86646,4608.779,2663.8691,4764.805,4003.0117,1028.1194,1567.8092,65195.375,103615.234,21384.209,16829.588,7023.8853,46566.406,5928.754,41318.473,12330.911,25135.348,51677.37,6875.4844,10.1484165,999999.94
2.9166667,93443.695,35148.53,60245.08,224120.05,29904.268,56521.81,355.24933,841.36053,4594.119,2717.8809,4909.1226,4444.5415,1151.9277,1594.063,70880.57,103341.24,22558.264,16593.861,6811.099,47773.848,7325.489,43256.613,9167.416,21565.412,49680.934,6744.206,16.757826,999999.94
3.0,119165.016,28947.25,61539.984,233895.6,23811.477,55154.65,332.1487,894.31934,4291.9194,2761.2197,6497.913,4608.653,1492.2797,1599.0931,54758.523,103844.08,21459.223,16157.386,5678.0073,48173.13,4228.461,44695.973,6631.231,20448.467,45404.96,6137.549,21.515812,999999.94
3.0833333,145972.84,39860.805,54280.043,235486.06,30481.836,55437.23,279.69614,935.2484,3177.499,3166.971,6704.8745,4671.8765,1194.3884,1683.697,45550.01,104633.945,20381.635,15592.266,4032.5186,49800.777,3211.9011,45262.438,5798.562,20745.281,44773.832,6266.3564,6.181622,999999.94
3.1666667,121053.305,71953.67,46970.496,234687.61,17343.19,52848.727,256.68704,933.4052,2773.7214,3564.2756,5797.2993,4642.7266,1001.06287,1721.7484,38754.52,104054.15,19378.426,15132.832,3347.926,50725.594,2921.772,45783.715,5409.2295,20958.852,48146.027,6783.559,4.8408,999999.94
3.25,86699.02,100067.38,41871.633,233707.53,18102.805,47423.465,346.51657,926.387,2887.0588,3478.9458,4962.499,4789.6997,801.6991,1694.498,32939.723,102960.02,18507.697,14613.699,3499.8997,49370.582,3789.4158,46137.484,4602.94,22558.91,45652.844,6230.3364,2.7037413,999999.94
3.3333333,58444.047,90764.84,38286.965,199832.52,37946.977,49625.766,574.8657,902.95105,2943.6318,3496.586,4517.517,5174.217,599.3173,1714.9767,39368.535,101969.445,23940.404,14198.526,4938.0127,48403.21,6249.1484,46570.523,5099.195,25477.062,45396.832,6116.711,6.6604486,999999.94
3.4166667,40840.7,53700.62,34490.344,158609.86,32506.035,56626.312,571.84515,937.56213,3198.317,3505.9385,4743.6865,5544.1826,1160.835,1748.9785,44427.16,99853.36,25171.535,13650.84,5634.3696,47155.2,8964.317,47058.15,6370.445,28805.78,46204.86,6309.127,19.427176,999999.94
3.5,68224.64,48920.92,40688.215,128604.81,34893.656,58113.996,358.39554,921.05817,2895.8833,3675.2358,7122.698,5450.516,1593.1599,1810.8683,39704.72,98288.28,23994.1,13133.11,7439.467,46862.9,8208.076,47713.082,8100.5034,31259.494,47479.68,6532.1704,24.364119,999999.94
3.5833333,82916.06,52229.793,44800.99,130276.266,53211.594,63142.254,276.0048,915.94745,2879.353,3904.9685,9234.158,5497.9287,1403.8976,1830.8248,37390.05,97649.72,22817.541,12648.229,6894.0312,47683.098,6774.8467,49359.332,10312.932,33123.113,48815.58,6790.2666,15.964782,999999.94
3.6666667,74225.96,69501.69,44757.363,132897.44,34609.76,69448.95,332.77863,903.7186,3940.8381,3899.6213,8814.441,5850.421,1161.863,1863.2056,41489.914,96403.625,21605.96,12473.5625,6857.528,48171.688,5308.1816,51096.918,12538.481,32445.695,49386.703,6977.1523,5.786631,999999.94
3.75,63121.17,73252.06,41675.17,137565.17,22944.293,73304.945,710.56805,879.35175,5606.0615,3840.3472,8058.8013,5914.5913,883.6079,1843.2308,38124.12,95908.06,20498.8,12279.814,6598.994,48609.12,5564.984,52780.816,14133.141,29241.402,50505.445,7008.278,6.89669,999999.94
3.8333333,52414.797,59199.508,39141.64,136140.62,45500.4,74602.49,1003.78735,847.33026,6431.279,3703.9749,7267.155,5858.349,720.8823,1807.7316,54460.34,93755.58,25904.752,12067.5,6063.7686,48441.06,8606.972,53586.383,12330.911,25135.348,51677.37,6875.4844,10.1484165,999999.94
3.9166667,53453.465,30693.635,47379.81,124696.44,38969.438,80542.05,681.679,822.5682,5393.962,3685.438,6906.064,5887.997,907.74554,1796.5664,62369.08,92764.32,27044.996,11932.261,7423.964,48413.176,11872.841,54464.375,9167.416,21565.412,49680.934,6744.206,16.757826,999999.94
4.0,82489.37,27492.533,56028.37,121792.77,43235.64,81382.4,538.0561,830.14264,4481.525,3589.3396,8266.88,5829.8687,922.02344,1791.1971,52786.723,91342.03,25871.914,11655.954,7723.4253,48918.055,10609.44,55571.54,6631.231,20448.467,45404.96,6137.549,21.515812,999999.94
4.0833335,106121.56,36046.285,53143.445,132766.48,60509.754,87098.41,476.63052,826.054,3768.684,3517.644,9284.027,5636.0337,919.1496,1774.5571,45546.387,90260.44,24752.062,11314.162,8819.063,48680.05,8681.753,56734.18,5798.562,20745.281,44773.832,6266.3564,6.181622,999999.94
4.1666665,89739.555,59312.2,47602.46,142651.48,48720.367,86171.23,345.2602,908.09045,3773.9795,3495.512,8306.841,5597.513,772.10443,1736.3323,39023.387,89750.805,23412.281,11348.821,8623.693,48556.33,5809.387,60367.625,5409.2295,20958.852,48146.027,6783.559,4.8408,999999.94
4.25,76068.4,65319.473,43346.547,148857.28,33703.844,88786.58,516.2321,879.7359,3647.524,3447.3413,7100.449,5496.148,828.43286,1579.0035,37888.918,88619.75,22192.02,11251.245,4923.6934,51463.402,4967.619,62142.332,4602.94,22558.91,45652.844,6230.3364,2.7037413,999999.94
4.3333335,62319.918,53842.37,46272.17,141574.64,60511.418,86384.484,754.3777,854.46045,3578.591,3380.7979,7032.8716,5678.4126,807.5237,1482.9136,44856.562,87488.53,27548.53,10978.443,5741.727,50150.613,7973.077,62319.996,5099.195,25477.062,45396.832,6116.711,6.6604486,999999.94
4.4166665,45351.137,41462.883,49741.46,140981.17,44037.992,96601.24,681.4179,834.48126,2711.1572,3967.3818,6440.9985,5855.988,1266.3309,1319.5973,52588.957,87064.34,28437.121,10939.466,7441.722,49838.902,8326.029,62973.2,6370.445,28805.78,46204.86,6309.127,19.427176,999999.94
4.5,67667.15,36329.94,54194.65,133451.05,32541.045,102157.47,526.24713,930.2059,2494.4006,4032.5393,6883.5728,6411.6226,1652.8289,1172.965,44289.62,87052.32,27040.861,10746.943,10460.3125,52485.363,6927.254,63739.5,8100.5034,31259.494,47479.68,6532.1704,24.364119,999999.94
4.5833335,85276.46,43123.96,52666.05,141095.22,46254.043,97315.586,440.72427,923.07837,2253.4324,4075.6956,7124.9883,6661.148,1549.7743,1141.7418,38679.555,86840.94,25759.936,10482.451,11738.384,51546.73,5670.5366,64822.176,10312.932,33123.113,48815.58,6790.2666,15.964782,999999.94
4.6666665,72577.87,58593.258,52297.152,146321.75,25729.494,97153.49,515.8582,914.84094,3097.6384,4306.391,7060.281,6695.563,1268.6749,1106.8687,44343.15,87657.88,24248.61,10620.062,14097.018,50327.57,5146.3364,65519.008,12538.481,32445.695,49386.703,6977.1523,5.786631,999999.94
4.75,57894.64,68838.8,52466.7,151811.23,15776.486,91608.414,590.3414,939.15186,4815.6943,4156.9683,6252.1934,6654.483,1137.9741,1102.6664,41802.273,85104.25,23083.73,10493.841,12721.431,51487.637,5764.735,66016.32,14133.141,29241.402,50505.445,7008.278,6.89669,999999.94
4.8333335,43913.773,57773.22,54358.68,149329.61,56745.555,82780.78,710.28357,906.389,4970.4727,4186.5703,6515.8003,6636.597,967.97156,1063.851,54687.92,83267.97,28131.137,10583.159,11936.322,50968.66,8766.065,67350.43,12330.911,25135.348,51677.37,6875.4844,10.1484165,999999.94
4.9166665,35360.17,35229.008,71475.12,145930.53,47299.617,82076.15,496.04984,933.4918,4178.8076,4369.787,6742.253,6474.441,1237.9023,1009.9028,57846.156,81744.41,29210.064,10530.438,7215.871,60380.21,10971.479,68568.67,9167.416,21565.412,49680.934,6744.206,16.757826,999999.94
5.0,45697.58,33647.188,82280.086,139339.64,34228.1,81192.016,235.53954,963.1333,3402.2769,4453.852,9796.283,6388.322,1542.0085,997.61237,48440.047,80444.71,27615.986,10821.399,8226.071,59827.81,7968.215,70774.29,6631.231,20448.467,45404.96,6137.549,21.515812,999999.94
5.0833335,56491.906,40935.62,78461.61,148251.39,40957.098,73785.695,118.267075,979.5292,3068.2905,4347.898,10302.189,6588.9844,1258.7393,964.1281,42938.918,80010.336,26303.252,10725.464,8288.986,60105.906,5737.8257,72316.92,5798.562,20745.281,44773.832,6266.3564,6.181622,999999.94
5.1666665,44057.63,55081.08,69257.9,157220.69,26629.283,72434.21,185.17319,951.20056,3244.07,4202.4023,9707.362,6640.1855,831.6082,938.4204,36976.336,80377.72,24965.342,10853.589,7029.2554,59437.81,4373.2544,73362.14,5409.2295,20958.852,48146.027,6783.559,4.8408,999999.94
5.25,34088.47,57555.684,68433.11,160171.36,18874.762,69568.664,205.66531,904.3143,3363.4014,4137.0327,8767.894,6839.2217,408.5085,957.25385,35796.383,79458.234,23662.305,11009.031,5916.0757,58586.688,4400.593,74066.52,4602.94,22558.91,45652.844,6230.3364,2.7037413,999999.94
5.3333335,24774.639,47825.688,70225.84,160172.81,46558.074,62804.812,437.0198,869.85876,2832.3003,4107.75,7747.228,6723.228,461.55823,900.54047,43088.16,78317.98,28636.938,11369.955,6001.02,56679.234,6790.667,74277.77,5099.195,25477.062,45396.832,6116.711,6.6604486,999999.94
5.4166665,22892.541,28929.053,67718.52,170178.33,41447.348,67271.55,388.2846,860.9651,2838.9963,4112.925,7946.5864,6566.3438,674.5667,840.0384,47376.06,79120.15,29384.082,11570.563,5444.8076,56361.367,8379.309,74160.625,6370.445,28805.78,46204.86,6309.127,19.427176,999999.94
5.5,48439.375,29329.06,62946.94,174806.66,32017.984,77010.38,274.29654,857.29803,2413.1482,3917.99,10854.911,6334.6675,986.78864,805.42255,43413.11,79052.125,27697.912,11806.687,5510.193,55905.836,5676.385,74992.375,8100.5034,31259.494,47479.68,6532.1704,24.364119,999999.94
5.5833335,77228.61,30924.719,56206.688,182778.2,29510.582,88892.14,299.5257,829.99133,1719.2285,4018.9648,12244.47,6439.2764,906.0541,789.4668,38998.273,80070.72,25839.473,12210.24,6142.7534,54349.37,4674.1416,75705.16,10312.932,33123.113,48815.58,6790.2666,15.964782,999999.94
5.6666665,61924.727,54483.02,52768.68,185578.97,22654.492,84137.66,353.31903,789.3443,1974.0781,3796.813,11230.604,6553.067,651.11066,784.466,50689.664,80061.375,24373.627,12395.178,6360.483,52590.434,4333.4897,75429.95,12538.481,32445.695,49386.703,6977.1523,5.786631,999999.94
5.75,48191.246,62804.46,48381.812,188571.36,23311.84,73958.77,570.3184,746.802,2663.7776,3750.0713,10748.766,6543.0273,413.78088,728.3972,47176.01,80004.87,22965.05,12481.686,5855.907,51204.098,4648.597,75890.74,14133.141,29241.402,50505.445,7008.278,6.89669,999999.94
5.8333335,37784.633,56668.11,46708.855,178928.05,46090.555,73991.766,910.18286,754.69635,2739.0876,3697.8247,9908.374,6354.6533,332.40027,718.51575,55089.203,80432.62,27810.895,12701.563,5424.97,51787.156,8216.793,76093.02,12330.911,25135.348,51677.37,6875.4844,10.1484165,999999.94
5.9166665,29238.229,43606.156,44773.953,176340.94,35594.61,84378.016,613.3828,762.2267,2573.4849,3678.1248,10085.136,6224.1587,560.6526,687.2707,58405.324,80299.055,28553.479,12836.101,5698.9766,51261.79,10894.267,76302.82,9167.416,21565.412,49680.934,6744.206,16.757826,999999.94
6.0,41858.38,42022.6,47961.406,175523.36,42235.902,82581.35,293.7035,736.464,2363.7397,3567.705,12557.212,6211.6763,982.0099,653.5986,48243.508,81827.43,26939.922,12807.27,5684.066,51179.387,9109.328,76669.625,6631.231,20448.467,45404.96,6137.549,21.515812,999999.94
6.0833335,65665.21,45914.934,48475.562,174646.1,45510.562,92404.61,233.3823,715.24097,1905.8745,3356.2576,12174.745,6103.115,764.7044,646.2975,40901.41,83533.61,25561.855,12510.75,4788.852,51830.26,6077.0117,77946.44,5798.562,20745.281,44773.832,6266.3564,6.181622,999999.94
6.1666665,52631.52,61606.87,35974.457,183893.94,21257.145,99664.72,313.88925,682.2636,2063.1729,3244.4883,9744.339,6053.4946,630.89655,635.6976,34518.375,84715.16,24080.305,12549.881,5354.458,51799.484,4656.1826,79223.15,5409.2295,20958.852,48146.027,6783.559,4.8408,999999.94
6.25,32437.01,74312.28,27044.504,187656.61,13106.153,99715.414,442.7988,663.3615,2217.8208,3190.1929,7876.5303,5826.543,406.0001,643.48517,32599.332,84509.336,22380.943,12903.311,4802.715,50165.305,4158.755,80506.92,4602.94,22558.91,45652.844,6230.3364,2.7037413,999999.94
6.3333335,20476.926,63658.902,24252.05,177130.16,48989.51,93935.27,445.27524,667.7507,2102.0747,3050.056,6729.456,5798.179,314.79074,609.9083,43089.027,83380.8,27622.889,12743.465,5595.5156,47974.617,8224.425,81524.766,5099.195,25477.062,45396.832,6116.711,6.6604486,999999.94
6.4166665,23360.111,35573.582,23265.793,169836.75,37175.85,97639.516,451.93787,642.1736,1910.183,2993.247,6555.6753,5813.73,428.17395,579.43646,48880.215,83140.13,28383.443,12676.993,8330.61,45927.41,10324.179,82065.99,6370.445,28805.78,46204.86,6309.127,19.427176,999999.94
6.5,45805.094,34290.086,28190.096,158189.38,31412.607,97670.555,363.2402,639.613,1984.1681,2920.2039,7726.893,5746.901,623.42554,576.0399,41170.445,83644.555,26925.633,12459.916,7110.117,49114.805,8009.379,82126.586,8100.5034,31259.494,47479.68,6532.1704,24.364119,999999.94
6.5833335,66946.92,34982.547,28751.242,161409.86,47985.26,94826.234,292.22607,642.4725,2067.5857,2835.8542,8985.592,5752.234,798.416,563.99023,39637.42,82741.2,25337.36,12332.645,6669.0747,48010.562,6184.7065,82864.68,10312.932,33123.113,48815.58,6790.2666,15.964782,999999.94
6.6666665,50885.086,55385.605,24795.549,163426.3,31990.066,92860.16,398.71964,637.052,2655.7107,2796.512,8889.83,5783.9688,827.7827,545.8438,50144.508,81781.34,23726.232,12334.964,4837.378,50406.45,4664.5464,83345.01,12538.481,32445.695,49386.703,6977.1523,5.786631,999999.94
6.75,40744.008,60151.75,23634.7,165067.05,24223.428,86757.76,559.6965,616.2411,3594.4736,2804.275,7423.3354,5665.3496,669.34625,560.09485,49435.504,80589.35,22527.607,12122.386,4440.8403,49386.97,5401.55,83599.69,14133.141,29241.402,50505.445,7008.278,6.89669,999999.94
6.8333335,32781.09,53565.598,21454.59,163986.94,58997.895,82947.69,630.9733,592.73364,4171.4014,2687.014,6835.286,5852.733,582.20386,581.68634,63639.62,81262.25,27525.85,12195.449,4324.8823,48497.918,12324.96,83866.695,12330.911,25135.348,51677.37,6875.4844,10.1484165,999999.94
6.9166665,33158.93,31595.133,32705.994,141020.02,41154.746,92995.45,476.92404,570.6048,4384.5127,2717.548,7039.7915,5784.849,752.67346,554.78577,64212.457,81748.84,28507.781,12000.956,4956.5513,47983.605,13747.534,84390.4,9167.416,21565.412,49680.934,6744.206,16.757826,999999.94
7.0,41811.875,33320.418,35099.23,136291.1,38489.39,92039.69,317.792,568.52704,3640.0952,3027.7903,9625.153,5787.7314,871.73785,524.5289,50816.504,83905.56,27037.346,11774.392,5416.959,49959.723,9772.843,85009.695,6631.231,20448.467,45404.96,6137.549,21.515812,999999.94
7.0833335,49681.582,37177.902,22706.424,148739.61,44487.168,103302.36,175.43343,575.1582,2736.572,3261.6067,10251.213,5663.6216,641.2645,557.3253,43557.582,83159.69,25472.488,11699.654,4777.6836,51537.582,6243.384,87262.37,5798.562,20745.281,44773.832,6266.3564,6.181622,999999.94
7.1666665,38882.645,51241.375,21161.916,151501.47,27901.818,103203.78,190.48357,558.8274,2692.342,3445.6895,9204.107,5816.7974,494.94632,559.29974,36570.906,82509.24,24100.957,11514.107,4215.059,55559.55,4489.578,88105.266,5409.2295,20958.852,48146.027,6783.559,4.8408,999999.94
7.25,30467.887,56556.996,21100.752,151024.9,18861.377,90715.63,391.1559,546.62305,2651.7097,3413.8481,7767.2827,5958.1284,433.18066,530.8334,35596.562,80902.445,22976.85,11183.119,3164.0146,56570.87,5672.26,87917.85,4602.94,22558.91,45652.844,6230.3364,2.7037413,999999.94
7.3333335,26170.537,44438.656,14716.209,148421.14,44698.254,88202.69,462.50632,537.80096,2706.7578,3273.8623,7272.9663,6489.648,389.8556,576.19977,42819.914,79740.23,28244.092,10926.614,3183.743,54213.95,10198.549,87567.32,5099.195,25477.062,45396.832,6116.711,6.6604486,999999.94
