;1.5956314e+01;;1.5865796e+01;;1.5774447e+01;;1.5682261e+01;;1.5589228e+01;;1.5495341e+01;;1.5400591e+01;;1.5304971e+01;;1.5208472e+01;;1.5111085e+01;;1.5012803e+01;;1.4913616e+01;;1.4813516e+01;;1.4712494e+01;;1.4610541e+01;;1.4507649e+01;;1.4403809e+01;;1.4299010e+01;;1.4193244e+01;;1.4086503e+01;;1.3978775e+01;;1.3870052e+01;;1.3760325e+01;;1.3649584e+01;;1.3537818e+01;;1.3425017e+01;;1.3311172e+01;;1.3196274e+01;;1.3080311e+01;;1.2963272e+01;;1.2845149e+01;;1.2725929e+01;;1.2605603e+01;;1.2484160e+01;;1.2361588e+01;;1.2237878e+01;;1.2113017e+01;;1.1986994e+01;;1.1859798e+01;;1.1731418e+01;;1.1601842e+01;;1.1471058e+01;;1.1339053e+01;;1.1205818e+01;;1.1071339e+01;;1.0935603e+01;;1.0798598e+01;;1.0660314e+01;;1.0520735e+01;;1.0379848e+01;;1.0237644e+01;;1.0094107e+01;;9.9492226e+00;;9.8029804e+00;;9.6553650e+00;;9.5063629e+00;;9.3559608e+00;;9.2041445e+00;;9.0508995e+00;;8.8962116e+00;;8.7400665e+00;;8.5824499e+00;;8.4233465e+00;;8.2627420e+00;;8.1006203e+00;
;1.5968565e+01;;1.5878090e+01;;1.5786783e+01;;1.5694637e+01;;1.5601645e+01;;1.5507796e+01;;1.5413084e+01;;1.5317501e+01;;1.5221037e+01;;1.5123685e+01;;1.5025435e+01;;1.4926281e+01;;1.4826211e+01;;1.4725219e+01;;1.4623294e+01;;1.4520429e+01;;1.4416613e+01;;1.4311837e+01;;1.4206094e+01;;1.4099373e+01;;1.3991664e+01;;1.3882958e+01;;1.3773246e+01;;1.3662518e+01;;1.3550762e+01;;1.3437971e+01;;1.3324134e+01;;1.3209241e+01;;1.3093281e+01;;1.2976243e+01;;1.2858118e+01;;1.2738895e+01;;1.2618563e+01;;1.2497111e+01;;1.2374529e+01;;1.2250804e+01;;1.2125926e+01;;1.1999885e+01;;1.1872666e+01;;1.1744261e+01;;1.1614656e+01;;1.1483841e+01;;1.1351803e+01;;1.1218529e+01;;1.1084008e+01;;1.0948228e+01;;1.0811175e+01;;1.0672838e+01;;1.0533204e+01;;1.0392259e+01;;1.0249990e+01;;1.0106385e+01;;9.9614296e+00;;9.8151102e+00;;9.6674147e+00;;9.5183277e+00;;9.3678350e+00;;9.2159243e+00;;9.0625792e+00;;8.9077864e+00;;8.7515316e+00;;8.5937996e+00;;8.4345751e+00;;8.2738438e+00;;8.1115894e+00;
;1.5981609e+01;;1.5891184e+01;;1.5799927e+01;;1.5707829e+01;;1.5614882e+01;;1.5521081e+01;;1.5426414e+01;;1.5330874e+01;;1.5234453e+01;;1.5137143e+01;;1.5038935e+01;;1.4939819e+01;;1.4839788e+01;;1.4738832e+01;;1.4636944e+01;;1.4534112e+01;;1.4430329e+01;;1.4325585e+01;;1.4219872e+01;;1.4113179e+01;;1.4005497e+01;;1.3896816e+01;;1.3787127e+01;;1.3676420e+01;;1.3564685e+01;;1.3451912e+01;;1.3338091e+01;;1.3223211e+01;;1.3107263e+01;;1.2990235e+01;;1.2872117e+01;;1.2752899e+01;;1.2632570e+01;;1.2511119e+01;;1.2388534e+01;;1.2264805e+01;;1.2139919e+01;;1.2013867e+01;;1.1886637e+01;;1.1758215e+01;;1.1628592e+01;;1.1497755e+01;;1.1365691e+01;;1.1232389e+01;;1.1097837e+01;;1.0962023e+01;;1.0824931e+01;;1.0686552e+01;;1.0546872e+01;;1.0405877e+01;;1.0263555e+01;;1.0119892e+01;;9.9748745e+00;;9.8284893e+00;;9.6807232e+00;;9.5315609e+00;;9.3809891e+00;;9.2289934e+00;;9.0755596e+00;;8.9206724e+00;;8.7643175e+00;;8.6064806e+00;;8.4471464e+00;;8.2862988e+00;;8.1239223e+00;
;1.5995448e+01;;1.5905080e+01;;1.5813878e+01;;1.5721835e+01;;1.5628943e+01;;1.5535194e+01;;1.5440580e+01;;1.5345092e+01;;1.5248722e+01;;1.5151461e+01;;1.5053301e+01;;1.4954232e+01;;1.4854247e+01;;1.4753337e+01;;1.4651491e+01;;1.4548702e+01;;1.4444960e+01;;1.4340256e+01;;1.4234580e+01;;1.4127923e+01;;1.4020276e+01;;1.3911629e+01;;1.3801971e+01;;1.3691295e+01;;1.3579588e+01;;1.3466841e+01;;1.3353045e+01;;1.3238187e+01;;1.3122259e+01;;1.3005250e+01;;1.2887149e+01;;1.2767944e+01;;1.2647627e+01;;1.2526185e+01;;1.2403606e+01;;1.2279882e+01;;1.2154999e+01;;1.2028946e+01;;1.1901711e+01;;1.1773284e+01;;1.1643652e+01;;1.1512802e+01;;1.1380723e+01;;1.1247403e+01;;1.1112829e+01;;1.0976989e+01;;1.0839869e+01;;1.0701458e+01;;1.0561742e+01;;1.0420707e+01;;1.0278341e+01;;1.0134631e+01;;9.9895620e+00;;9.8431206e+00;;9.6952944e+00;;9.5460672e+00;;9.3954258e+00;;9.2433567e+00;;9.0898438e+00;;8.9348726e+00;;8.7784290e+00;;8.6204987e+00;;8.4610643e+00;;8.3001108e+00;;8.1376238e+00;
;1.6010082e+01;;1.5919777e+01;;1.5828638e+01;;1.5736658e+01;;1.5643827e+01;;1.5550139e+01;;1.5455585e+01;;1.5360156e+01;;1.5263844e+01;;1.5166639e+01;;1.5068535e+01;;1.4969522e+01;;1.4869590e+01;;1.4768732e+01;;1.4666938e+01;;1.4564199e+01;;1.4460505e+01;;1.4355849e+01;;1.4250219e+01;;1.4143608e+01;;1.4036004e+01;;1.3927398e+01;;1.3817780e+01;;1.3707142e+01;;1.3595472e+01;;1.3482760e+01;;1.3368997e+01;;1.3254170e+01;;1.3138271e+01;;1.3021290e+01;;1.2903214e+01;;1.2784033e+01;;1.2663735e+01;;1.2542312e+01;;1.2419750e+01;;1.2296040e+01;;1.2171167e+01;;1.2045123e+01;;1.1917894e+01;;1.1789470e+01;;1.1659838e+01;;1.1528986e+01;;1.1396901e+01;;1.1263572e+01;;1.1128986e+01;;1.0993131e+01;;1.0855992e+01;;1.0717559e+01;;1.0577816e+01;;1.0436752e+01;;1.0294353e+01;;1.0150605e+01;;1.0005495e+01;;9.8590088e+00;;9.7111320e+00;;9.5618515e+00;;9.4111509e+00;;9.2590179e+00;;9.1054373e+00;;8.9503937e+00;;8.7938719e+00;;8.6358566e+00;;8.4763336e+00;;8.3152866e+00;;8.1527004e+00;
;1.6025511e+01;;1.5935276e+01;;1.5844208e+01;;1.5752297e+01;;1.5659536e+01;;1.5565916e+01;;1.5471429e+01;;1.5376066e+01;;1.5279819e+01;;1.5182679e+01;;1.5084639e+01;;1.4985688e+01;;1.4885818e+01;;1.4785020e+01;;1.4683286e+01;;1.4580605e+01;;1.4476969e+01;;1.4372367e+01;;1.4266792e+01;;1.4160233e+01;;1.4052681e+01;;1.3944125e+01;;1.3834557e+01;;1.3723965e+01;;1.3612340e+01;;1.3499671e+01;;1.3385949e+01;;1.3271163e+01;;1.3155303e+01;;1.3038357e+01;;1.2920315e+01;;1.2801166e+01;;1.2680899e+01;;1.2559503e+01;;1.2436966e+01;;1.2313278e+01;;1.2188427e+01;;1.2062400e+01;;1.1935187e+01;;1.1806775e+01;;1.1677153e+01;;1.1546308e+01;;1.1414227e+01;;1.1280900e+01;;1.1146312e+01;;1.1010450e+01;;1.0873303e+01;;1.0734858e+01;;1.0595099e+01;;1.0454017e+01;;1.0311594e+01;;1.0167820e+01;;1.0022678e+01;;9.8761568e+00;;9.7282410e+00;;9.5789165e+00;;9.4281683e+00;;9.2759829e+00;;9.1223440e+00;;8.9672384e+00;;8.8106489e+00;;8.6525621e+00;;8.4929609e+00;;8.3318310e+00;;8.1691551e+00;
;1.6041735e+01;;1.5951579e+01;;1.5860588e+01;;1.5768754e+01;;1.5676069e+01;;1.5582524e+01;;1.5488111e+01;;1.5392823e+01;;1.5296649e+01;;1.5199582e+01;;1.5101612e+01;;1.5002732e+01;;1.4902931e+01;;1.4802202e+01;;1.4700535e+01;;1.4597919e+01;;1.4494349e+01;;1.4389812e+01;;1.4284299e+01;;1.4177801e+01;;1.4070309e+01;;1.3961811e+01;;1.3852300e+01;;1.3741763e+01;;1.3630192e+01;;1.3517576e+01;;1.3403904e+01;;1.3289167e+01;;1.3173353e+01;;1.3056453e+01;;1.2938454e+01;;1.2819345e+01;;1.2699118e+01;;1.2577759e+01;;1.2455257e+01;;1.2331601e+01;;1.2206779e+01;;1.2080781e+01;;1.1953592e+01;;1.1825203e+01;;1.1695601e+01;;1.1564772e+01;;1.1432706e+01;;1.1299389e+01;;1.1164808e+01;;1.1028952e+01;;1.0891807e+01;;1.0753359e+01;;1.0613595e+01;;1.0472503e+01;;1.0330069e+01;;1.0186277e+01;;1.0041116e+01;;9.8945694e+00;;9.7466249e+00;;9.5972672e+00;;9.4464827e+00;;9.2942543e+00;;9.1405697e+00;;8.9854126e+00;;8.8287668e+00;;8.6706181e+00;;8.5109510e+00;;8.3497486e+00;;8.1869955e+00;
;1.6058756e+01;;1.5968686e+01;;1.5877780e+01;;1.5786030e+01;;1.5693428e+01;;1.5599966e+01;;1.5505636e+01;;1.5410428e+01;;1.5314335e+01;;1.5217348e+01;;1.5119457e+01;;1.5020655e+01;;1.4920932e+01;;1.4820279e+01;;1.4718686e+01;;1.4616146e+01;;1.4512648e+01;;1.4408182e+01;;1.4302740e+01;;1.4196312e+01;;1.4088888e+01;;1.3980457e+01;;1.3871012e+01;;1.3760539e+01;;1.3649031e+01;;1.3536475e+01;;1.3422863e+01;;1.3308184e+01;;1.3192426e+01;;1.3075580e+01;;1.2957633e+01;;1.2838575e+01;;1.2718395e+01;;1.2597082e+01;;1.2474625e+01;;1.2351010e+01;;1.2226229e+01;;1.2100266e+01;;1.1973113e+01;;1.1844756e+01;;1.1715182e+01;;1.1584380e+01;;1.1452338e+01;;1.1319042e+01;;1.1184480e+01;;1.1048638e+01;;1.0911504e+01;;1.0773065e+01;;1.0633307e+01;;1.0492215e+01;;1.0349778e+01;;1.0205981e+01;;1.0060810e+01;;9.9142504e+00;;9.7662878e+00;;9.6169081e+00;;9.4660959e+00;;9.3138380e+00;;9.1601171e+00;;9.0049191e+00;;8.8482294e+00;;8.6900301e+00;;8.5303068e+00;;8.3690443e+00;;8.2062244e+00;
;1.6076574e+01;;1.5986597e+01;;1.5895782e+01;;1.5804124e+01;;1.5711614e+01;;1.5618242e+01;;1.5524001e+01;;1.5428883e+01;;1.5332878e+01;;1.5235978e+01;;1.5138174e+01;;1.5039458e+01;;1.4939820e+01;;1.4839251e+01;;1.4737742e+01;;1.4635283e+01;;1.4531867e+01;;1.4427482e+01;;1.4322119e+01;;1.4215769e+01;;1.4108421e+01;;1.4000066e+01;;1.3890694e+01;;1.3780294e+01;;1.3668858e+01;;1.3556372e+01;;1.3442828e+01;;1.3328215e+01;;1.3212523e+01;;1.3095738e+01;;1.2977853e+01;;1.2858855e+01;;1.2738733e+01;;1.2617476e+01;;1.2495071e+01;;1.2371509e+01;;1.2246776e+01;;1.2120860e+01;;1.1993751e+01;;1.1865436e+01;;1.1735901e+01;;1.1605136e+01;;1.1473127e+01;;1.1339863e+01;;1.1205328e+01;;1.1069511e+01;;1.0932400e+01;;1.0793979e+01;;1.0654236e+01;;1.0513157e+01;;1.0370728e+01;;1.0226935e+01;;1.0081765e+01;;9.9352026e+00;;9.7872334e+00;;9.6378422e+00;;9.4870148e+00;;9.3347368e+00;;9.1809912e+00;;9.0257645e+00;;8.8690405e+00;;8.7108021e+00;;8.5510359e+00;;8.3897228e+00;;8.2268486e+00;
;1.6095190e+01;;1.6005312e+01;;1.5914598e+01;;1.5823038e+01;;1.5730625e+01;;1.5637352e+01;;1.5543208e+01;;1.5448186e+01;;1.5352278e+01;;1.5255473e+01;;1.5157764e+01;;1.5059141e+01;;1.4959597e+01;;1.4859120e+01;;1.4757703e+01;;1.4655334e+01;;1.4552008e+01;;1.4447711e+01;;1.4342435e+01;;1.4236172e+01;;1.4128909e+01;;1.4020638e+01;;1.3911348e+01;;1.3801030e+01;;1.3689673e+01;;1.3577267e+01;;1.3463799e+01;;1.3349262e+01;;1.3233644e+01;;1.3116932e+01;;1.2999118e+01;;1.2880188e+01;;1.2760133e+01;;1.2638940e+01;;1.2516599e+01;;1.2393097e+01;;1.2268422e+01;;1.2142564e+01;;1.2015509e+01;;1.1887245e+01;;1.1757760e+01;;1.1627042e+01;;1.1495076e+01;;1.1361853e+01;;1.1227357e+01;;1.1091576e+01;;1.0954496e+01;;1.0816104e+01;;1.0676387e+01;;1.0535331e+01;;1.0392920e+01;;1.0249144e+01;;1.0103985e+01;;9.9574299e+00;;9.8094645e+00;;9.6600733e+00;;9.5092421e+00;;9.3569546e+00;;9.2031965e+00;;9.0479517e+00;;8.8912048e+00;;8.7329397e+00;;8.5731401e+00;;8.4117899e+00;;8.2488728e+00;
