;-2.6707096e+01;;-2.6723999e+01;;-2.6741051e+01;;-2.6758253e+01;;-2.6775608e+01;;-2.6793118e+01;;-2.6810781e+01;;-2.6828602e+01;;-2.6846581e+01;;-2.6864719e+01;;-2.6883018e+01;;-2.6901480e+01;;-2.6920103e+01;;-2.6938892e+01;;-2.6957850e+01;;-2.6976974e+01;;-2.6996267e+01;;-2.7015732e+01;;-2.7035370e+01;;-2.7055180e+01;;-2.7075167e+01;;-2.7095331e+01;;-2.7115673e+01;;-2.7136196e+01;;-2.7156902e+01;;-2.7177790e+01;;-2.7198864e+01;;-2.7220123e+01;;-2.7241573e+01;;-2.7263210e+01;;-2.7285042e+01;;-2.7307066e+01;;-2.7329285e+01;;-2.7351702e+01;;-2.7374315e+01;;-2.7397131e+01;;-2.7420149e+01;;-2.7443369e+01;;-2.7466797e+01;;-2.7490433e+01;;-2.7514277e+01;;-2.7538332e+01;;-2.7562601e+01;;-2.7587084e+01;;-2.7611786e+01;;-2.7636705e+01;;-2.7661846e+01;;-2.7687210e+01;;-2.7712797e+01;;-2.7738613e+01;;-2.7764656e+01;;-2.7790932e+01;;-2.7817438e+01;;-2.7844181e+01;;-2.7871161e+01;;-2.7898378e+01;;-2.7925838e+01;;-2.7953543e+01;;-2.7981491e+01;;-2.8009687e+01;;-2.8038134e+01;;-2.8066832e+01;;-2.8095785e+01;;-2.8124994e+01;;-2.8154463e+01;
;-2.6786188e+01;;-2.6803791e+01;;-2.6821548e+01;;-2.6839466e+01;;-2.6857540e+01;;-2.6875776e+01;;-2.6894173e+01;;-2.6912733e+01;;-2.6931458e+01;;-2.6950348e+01;;-2.6969404e+01;;-2.6988632e+01;;-2.7008028e+01;;-2.7027597e+01;;-2.7047340e+01;;-2.7067257e+01;;-2.7087351e+01;;-2.7107622e+01;;-2.7128075e+01;;-2.7148706e+01;;-2.7169523e+01;;-2.7190523e+01;;-2.7211710e+01;;-2.7233084e+01;;-2.7254646e+01;;-2.7276402e+01;;-2.7298349e+01;;-2.7320492e+01;;-2.7342829e+01;;-2.7365366e+01;;-2.7388102e+01;;-2.7411039e+01;;-2.7434179e+01;;-2.7457525e+01;;-2.7481077e+01;;-2.7504839e+01;;-2.7528811e+01;;-2.7552996e+01;;-2.7577394e+01;;-2.7602009e+01;;-2.7626842e+01;;-2.7651896e+01;;-2.7677172e+01;;-2.7702671e+01;;-2.7728395e+01;;-2.7754349e+01;;-2.7780533e+01;;-2.7806948e+01;;-2.7833597e+01;;-2.7860483e+01;;-2.7887608e+01;;-2.7914970e+01;;-2.7942577e+01;;-2.7970428e+01;;-2.7998528e+01;;-2.8026875e+01;;-2.8055473e+01;;-2.8084326e+01;;-2.8113434e+01;;-2.8142799e+01;;-2.8172424e+01;;-2.8202314e+01;;-2.8232468e+01;;-2.8262888e+01;;-2.8293579e+01;
;-2.6865124e+01;;-2.6883427e+01;;-2.6901892e+01;;-2.6920519e+01;;-2.6939312e+01;;-2.6958273e+01;;-2.6977400e+01;;-2.6996698e+01;;-2.7016167e+01;;-2.7035807e+01;;-2.7055622e+01;;-2.7075613e+01;;-2.7095781e+01;;-2.7116129e+01;;-2.7136656e+01;;-2.7157364e+01;;-2.7178257e+01;;-2.7199333e+01;;-2.7220598e+01;;-2.7242052e+01;;-2.7263695e+01;;-2.7285528e+01;;-2.7307558e+01;;-2.7329781e+01;;-2.7352201e+01;;-2.7374821e+01;;-2.7397640e+01;;-2.7420662e+01;;-2.7443888e+01;;-2.7467319e+01;;-2.7490959e+01;;-2.7514809e+01;;-2.7538868e+01;;-2.7563143e+01;;-2.7587631e+01;;-2.7612337e+01;;-2.7637262e+01;;-2.7662407e+01;;-2.7687775e+01;;-2.7713369e+01;;-2.7739189e+01;;-2.7765238e+01;;-2.7791517e+01;;-2.7818031e+01;;-2.7844778e+01;;-2.7871763e+01;;-2.7898987e+01;;-2.7926453e+01;;-2.7954161e+01;;-2.7982115e+01;;-2.8010317e+01;;-2.8038769e+01;;-2.8067472e+01;;-2.8096430e+01;;-2.8125647e+01;;-2.8155119e+01;;-2.8184855e+01;;-2.8214853e+01;;-2.8245119e+01;;-2.8275652e+01;;-2.8306454e+01;;-2.8337530e+01;;-2.8368883e+01;;-2.8400513e+01;;-2.8432423e+01;
;-2.6943899e+01;;-2.6962900e+01;;-2.6982069e+01;;-2.7001408e+01;;-2.7020918e+01;;-2.7040602e+01;;-2.7060459e+01;;-2.7080492e+01;;-2.7100704e+01;;-2.7121094e+01;;-2.7141665e+01;;-2.7162418e+01;;-2.7183355e+01;;-2.7204479e+01;;-2.7225788e+01;;-2.7247288e+01;;-2.7268976e+01;;-2.7290857e+01;;-2.7312933e+01;;-2.7335205e+01;;-2.7357674e+01;;-2.7380341e+01;;-2.7403210e+01;;-2.7426281e+01;;-2.7449556e+01;;-2.7473040e+01;;-2.7496729e+01;;-2.7520630e+01;;-2.7544741e+01;;-2.7569067e+01;;-2.7593609e+01;;-2.7618366e+01;;-2.7643345e+01;;-2.7668545e+01;;-2.7693968e+01;;-2.7719616e+01;;-2.7745491e+01;;-2.7771595e+01;;-2.7797932e+01;;-2.7824501e+01;;-2.7851307e+01;;-2.7878349e+01;;-2.7905632e+01;;-2.7933155e+01;;-2.7960924e+01;;-2.7988937e+01;;-2.8017200e+01;;-2.8045713e+01;;-2.8074478e+01;;-2.8103498e+01;;-2.8132776e+01;;-2.8162313e+01;;-2.8192112e+01;;-2.8222176e+01;;-2.8252504e+01;;-2.8283104e+01;;-2.8313972e+01;;-2.8345116e+01;;-2.8376535e+01;;-2.8408232e+01;;-2.8440210e+01;;-2.8472473e+01;;-2.8505020e+01;;-2.8537857e+01;;-2.8570984e+01;
;-2.7022509e+01;;-2.7042206e+01;;-2.7062077e+01;;-2.7082125e+01;;-2.7102350e+01;;-2.7122755e+01;;-2.7143341e+01;;-2.7164110e+01;;-2.7185062e+01;;-2.7206200e+01;;-2.7227526e+01;;-2.7249039e+01;;-2.7270744e+01;;-2.7292641e+01;;-2.7314734e+01;;-2.7337021e+01;;-2.7359505e+01;;-2.7382189e+01;;-2.7405073e+01;;-2.7428162e+01;;-2.7451454e+01;;-2.7474953e+01;;-2.7498659e+01;;-2.7522577e+01;;-2.7546707e+01;;-2.7571049e+01;;-2.7595608e+01;;-2.7620384e+01;;-2.7645380e+01;;-2.7670599e+01;;-2.7696039e+01;;-2.7721706e+01;;-2.7747601e+01;;-2.7773724e+01;;-2.7800077e+01;;-2.7826666e+01;;-2.7853491e+01;;-2.7880552e+01;;-2.7907854e+01;;-2.7935398e+01;;-2.7963186e+01;;-2.7991220e+01;;-2.8019503e+01;;-2.8048037e+01;;-2.8076822e+01;;-2.8105864e+01;;-2.8135162e+01;;-2.8164721e+01;;-2.8194540e+01;;-2.8224625e+01;;-2.8254976e+01;;-2.8285597e+01;;-2.8316488e+01;;-2.8347654e+01;;-2.8379095e+01;;-2.8410816e+01;;-2.8442818e+01;;-2.8475101e+01;;-2.8507673e+01;;-2.8540533e+01;;-2.8573683e+01;;-2.8607128e+01;;-2.8640869e+01;;-2.8674910e+01;;-2.8709251e+01;
;-2.7100945e+01;;-2.7121336e+01;;-2.7141909e+01;;-2.7162664e+01;;-2.7183605e+01;;-2.7204729e+01;;-2.7226042e+01;;-2.7247543e+01;;-2.7269234e+01;;-2.7291119e+01;;-2.7313196e+01;;-2.7335470e+01;;-2.7357941e+01;;-2.7380611e+01;;-2.7403482e+01;;-2.7426556e+01;;-2.7449833e+01;;-2.7473318e+01;;-2.7497011e+01;;-2.7520914e+01;;-2.7545027e+01;;-2.7569355e+01;;-2.7593899e+01;;-2.7618662e+01;;-2.7643642e+01;;-2.7668844e+01;;-2.7694269e+01;;-2.7719921e+01;;-2.7745798e+01;;-2.7771906e+01;;-2.7798244e+01;;-2.7824818e+01;;-2.7851625e+01;;-2.7878670e+01;;-2.7905956e+01;;-2.7933483e+01;;-2.7961254e+01;;-2.7989271e+01;;-2.8017536e+01;;-2.8046051e+01;;-2.8074820e+01;;-2.8103844e+01;;-2.8133123e+01;;-2.8162664e+01;;-2.8192467e+01;;-2.8222532e+01;;-2.8252865e+01;;-2.8283466e+01;;-2.8314339e+01;;-2.8345486e+01;;-2.8376907e+01;;-2.8408609e+01;;-2.8440590e+01;;-2.8472857e+01;;-2.8505407e+01;;-2.8538246e+01;;-2.8571377e+01;;-2.8604801e+01;;-2.8638523e+01;;-2.8672543e+01;;-2.8706863e+01;;-2.8741488e+01;;-2.8776419e+01;;-2.8811661e+01;;-2.8847216e+01;
;-2.7179201e+01;;-2.7200287e+01;;-2.7221560e+01;;-2.7243021e+01;;-2.7264671e+01;;-2.7286516e+01;;-2.7308554e+01;;-2.7330786e+01;;-2.7353214e+01;;-2.7375843e+01;;-2.7398672e+01;;-2.7421703e+01;;-2.7444939e+01;;-2.7468378e+01;;-2.7492027e+01;;-2.7515886e+01;;-2.7539955e+01;;-2.7564240e+01;;-2.7588737e+01;;-2.7613453e+01;;-2.7638388e+01;;-2.7663544e+01;;-2.7688923e+01;;-2.7714525e+01;;-2.7740356e+01;;-2.7766415e+01;;-2.7792706e+01;;-2.7819229e+01;;-2.7845987e+01;;-2.7872982e+01;;-2.7900217e+01;;-2.7927692e+01;;-2.7955412e+01;;-2.7983377e+01;;-2.8011591e+01;;-2.8040054e+01;;-2.8068769e+01;;-2.8097740e+01;;-2.8126966e+01;;-2.8156452e+01;;-2.8186199e+01;;-2.8216209e+01;;-2.8246487e+01;;-2.8277031e+01;;-2.8307846e+01;;-2.8338936e+01;;-2.8370300e+01;;-2.8401941e+01;;-2.8433865e+01;;-2.8466070e+01;;-2.8498562e+01;;-2.8531340e+01;;-2.8564409e+01;;-2.8597773e+01;;-2.8631430e+01;;-2.8665386e+01;;-2.8699644e+01;;-2.8734205e+01;;-2.8769073e+01;;-2.8804249e+01;;-2.8839737e+01;;-2.8875540e+01;;-2.8911659e+01;;-2.8948101e+01;;-2.8984863e+01;
;-2.7257273e+01;;-2.7279049e+01;;-2.7301020e+01;;-2.7323187e+01;;-2.7345549e+01;;-2.7368109e+01;;-2.7390869e+01;;-2.7413830e+01;;-2.7436996e+01;;-2.7460367e+01;;-2.7483944e+01;;-2.7507730e+01;;-2.7531729e+01;;-2.7555939e+01;;-2.7580364e+01;;-2.7605005e+01;;-2.7629866e+01;;-2.7654945e+01;;-2.7680248e+01;;-2.7705774e+01;;-2.7731527e+01;;-2.7757507e+01;;-2.7783720e+01;;-2.7810163e+01;;-2.7836842e+01;;-2.7863756e+01;;-2.7890907e+01;;-2.7918303e+01;;-2.7945938e+01;;-2.7973820e+01;;-2.8001947e+01;;-2.8030325e+01;;-2.8058954e+01;;-2.8087837e+01;;-2.8116976e+01;;-2.8146374e+01;;-2.8176031e+01;;-2.8205952e+01;;-2.8236137e+01;;-2.8266590e+01;;-2.8297314e+01;;-2.8328310e+01;;-2.8359579e+01;;-2.8391127e+01;;-2.8422953e+01;;-2.8455063e+01;;-2.8487455e+01;;-2.8520136e+01;;-2.8553106e+01;;-2.8586369e+01;;-2.8619926e+01;;-2.8653780e+01;;-2.8687935e+01;;-2.8722393e+01;;-2.8757154e+01;;-2.8792227e+01;;-2.8827608e+01;;-2.8863302e+01;;-2.8899315e+01;;-2.8935644e+01;;-2.8972298e+01;;-2.9009275e+01;;-2.9046581e+01;;-2.9084217e+01;;-2.9122187e+01;
;-2.7335152e+01;;-2.7357620e+01;;-2.7380287e+01;;-2.7403154e+01;;-2.7426226e+01;;-2.7449501e+01;;-2.7472982e+01;;-2.7496672e+01;;-2.7520573e+01;;-2.7544683e+01;;-2.7569008e+01;;-2.7593550e+01;;-2.7618307e+01;;-2.7643286e+01;;-2.7668484e+01;;-2.7693907e+01;;-2.7719555e+01;;-2.7745430e+01;;-2.7771534e+01;;-2.7797869e+01;;-2.7824438e+01;;-2.7851242e+01;;-2.7878284e+01;;-2.7905565e+01;;-2.7933090e+01;;-2.7960857e+01;;-2.7988871e+01;;-2.8017132e+01;;-2.8045645e+01;;-2.8074409e+01;;-2.8103430e+01;;-2.8132706e+01;;-2.8162243e+01;;-2.8192041e+01;;-2.8222103e+01;;-2.8252432e+01;;-2.8283030e+01;;-2.8313898e+01;;-2.8345041e+01;;-2.8376459e+01;;-2.8408157e+01;;-2.8440134e+01;;-2.8472395e+01;;-2.8504942e+01;;-2.8537779e+01;;-2.8570904e+01;;-2.8604324e+01;;-2.8638041e+01;;-2.8672056e+01;;-2.8706373e+01;;-2.8740993e+01;;-2.8775921e+01;;-2.8811159e+01;;-2.8846708e+01;;-2.8882572e+01;;-2.8918755e+01;;-2.8955257e+01;;-2.8992085e+01;;-2.9029238e+01;;-2.9066719e+01;;-2.9104534e+01;;-2.9142683e+01;;-2.9181170e+01;;-2.9219999e+01;;-2.9259172e+01;
;-2.7412834e+01;;-2.7435991e+01;;-2.7459352e+01;;-2.7482922e+01;;-2.7506699e+01;;-2.7530687e+01;;-2.7554890e+01;;-2.7579304e+01;;-2.7603937e+01;;-2.7628786e+01;;-2.7653858e+01;;-2.7679150e+01;;-2.7704666e+01;;-2.7730410e+01;;-2.7756380e+01;;-2.7782581e+01;;-2.7809015e+01;;-2.7835684e+01;;-2.7862587e+01;;-2.7889730e+01;;-2.7917114e+01;;-2.7944738e+01;;-2.7972610e+01;;-2.8000727e+01;;-2.8029095e+01;;-2.8057713e+01;;-2.8086584e+01;;-2.8115713e+01;;-2.8145098e+01;;-2.8174746e+01;;-2.8204653e+01;;-2.8234827e+01;;-2.8265270e+01;;-2.8295980e+01;;-2.8326965e+01;;-2.8358223e+01;;-2.8389757e+01;;-2.8421572e+01;;-2.8453669e+01;;-2.8486050e+01;;-2.8518719e+01;;-2.8551676e+01;;-2.8584927e+01;;-2.8618469e+01;;-2.8652311e+01;;-2.8686453e+01;;-2.8720898e+01;;-2.8755648e+01;;-2.8790705e+01;;-2.8826073e+01;;-2.8861753e+01;;-2.8897753e+01;;-2.8934069e+01;;-2.8970707e+01;;-2.9007671e+01;;-2.9044962e+01;;-2.9082584e+01;;-2.9120539e+01;;-2.9158831e+01;;-2.9197460e+01;;-2.9236433e+01;;-2.9275753e+01;;-2.9315418e+01;;-2.9355438e+01;;-2.9395811e+01;
