"cumulative catch (number of fish caught per time step of saving). ex: if time step of saving is the year, then annual catches in fish numbers are saved"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20944.727,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40313.57,0.0
0.5833333,274336.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207686.6,0.0
0.6666667,773000.44,0.0,0.0,0.0,0.0,0.0,0.0,1.6939244E7,0.0,593758.5,0.0
0.75,631213.5,2.23004992E8,7.3290912E7,0.0,0.0,0.0,0.018391667,5.4335052E7,0.0,813887.9,150335.2
0.8333333,503083.38,7.487008E8,1.25551168E8,0.0,0.0,59.43344,484.08008,6.6738604E7,0.0,1110888.5,1244730.9
0.9166667,401415.4,1.91787277E9,1.85231152E8,0.0,1280.4508,113.347786,2514.9612,8.2824544E7,1048.5852,1377112.2,6897482.0
1.0,320428.75,2.46303027E9,2.1070752E8,0.0,23468.133,270833.94,5846.3164,1.03478688E8,6509.78,1731542.5,7145160.5
1.0833334,530060.25,2.55619072E9,2.48894016E8,0.0,53562.79,252441.16,10301.731,1.16292504E8,24177.084,2103715.8,7397177.5
1.1666666,1133106.4,2.85430118E9,2.47062528E8,581.27246,550838.4,371687.88,21126.295,1.26755744E8,39199.125,2253112.2,7636383.5
1.25,1140947.9,2.92481562E9,2.34871248E8,5719.0356,670968.1,514176.7,29168.705,1.3374484E8,56211.668,2507205.0,7308512.5
1.3333334,1237353.6,3.62217651E9,2.91738368E8,11574.2705,1348009.4,560947.6,36153.555,1.34002264E8,62963.402,2735571.8,7207655.5
1.4166666,910851.6,3.59831245E9,3.47117152E8,90586.08,2066656.0,913355.1,36529.81,1.32674648E8,71161.72,4274039.0,7239069.5
1.5,721487.94,3.49419315E9,3.085112E8,159002.03,2585630.8,927348.75,38512.332,1.30398576E8,82359.89,4930891.5,6919086.0
1.5833334,761753.1,3.26798259E9,2.93254048E8,187578.36,2858951.2,1086849.0,39033.316,1.23486144E8,96670.81,5233642.0,6619134.5
1.6666666,1482880.6,3.48039066E9,2.52579936E8,378100.3,3256840.5,1572740.2,39669.117,1.1860552E8,106677.28,5488315.0,6329987.5
1.75,1530198.9,3.35936666E9,2.68596192E8,385308.3,3902374.5,2057781.5,40253.355,1.142592E8,112692.34,5291815.5,6886304.5
1.8333334,1257133.5,3.55946266E9,2.4779592E8,551105.7,4091821.5,2348098.8,39031.285,1.07514104E8,117991.08,5696975.5,6592152.0
1.9166666,859751.2,3.98058214E9,2.98796512E8,575134.5,4807127.5,2978717.2,39333.508,1.0225352E8,123561.41,6754019.0,6758007.0
2.0,759903.7,4.0383017E9,3.16913536E8,554694.3,4903543.5,3154304.2,39320.42,9.6804408E7,122846.766,7072476.0,8641747.0
2.0833333,710094.7,3.89407821E9,3.49117568E8,518060.5,4990427.5,3692482.8,40125.516,9.333784E7,121281.5,6834143.0,9418332.0
2.1666667,1142650.5,3.74003328E9,3.38753216E8,543743.06,4673052.0,4005641.0,39873.246,9.1056472E7,120216.94,6494685.5,9016394.0
2.25,1315378.6,3.76564147E9,3.07089856E8,561017.2,4366832.5,3939546.5,46414.59,8.7127648E7,122410.766,7815582.0,9714817.0
2.3333333,1257626.6,3.97136896E9,2.6601896E8,560195.25,4526729.0,3843144.8,45808.5,8.0890656E7,130684.43,7566814.0,1.009869E7
2.4166667,819870.2,4.4050611E9,2.60655456E8,802008.7,5407284.0,4926439.5,48295.023,7.636976E7,135209.19,7432099.5,1.0262438E7
2.5,754301.06,4.6036628E9,2.14186736E8,860809.4,5502852.5,5089019.0,48954.27,7.5691448E7,133536.81,7289740.5,1.0185924E7
2.5833333,745507.9,5.0257961E9,1.74274784E8,805770.06,6161433.5,5297768.0,49476.824,7.4860856E7,129502.51,6910145.5,1.0583353E7
2.6666667,1210169.2,4.8594263E9,1.77019072E8,753384.7,6288861.5,7003533.0,46988.332,7.792724E7,125672.516,6539944.5,1.0940581E7
2.75,1355699.9,4.6250481E9,1.53838208E8,702827.06,6578669.0,8074961.0,53345.97,7.8776616E7,121252.586,7668177.0,1.0492625E7
2.8333333,1085188.8,4.4738908E9,1.38760896E8,781083.9,6792275.5,7716980.0,54137.79,7.7305952E7,115010.29,7242859.5,1.1135675E7
2.9166667,584728.5,4.8240261E9,1.70657968E8,761349.0,6264934.5,7316479.0,50456.71,7.6090272E7,110899.766,6829922.0,1.174456E7
3.0,560370.5,4.86703E9,1.84394592E8,710081.44,6019395.5,7253660.5,50919.98,7.9267408E7,108414.93,6449700.0,1.3598656E7
3.0833333,679495.5,4.5518664E9,2.12427168E8,1022850.06,5744785.0,7912237.5,54964.13,7.6731136E7,105295.74,7342284.0,1.5048047E7
3.1666667,981626.1,4.435863E9,2.04690528E8,1154984.9,5492340.5,7770652.5,55068.914,7.44372E7,100832.07,8129496.5,1.5387343E7
3.25,1014867.8,4.6451374E9,1.68823168E8,1073106.9,5225084.0,7433311.0,54776.047,7.1735632E7,96773.14,7678013.0,1.5633525E7
3.3333333,946836.7,4.0559552E9,1.61982912E8,999685.1,4878867.0,6997466.0,51522.6,6.6937932E7,95518.12,7251715.0,1.6531222E7
3.4166667,416454.56,3.68559309E9,1.82594944E8,967548.06,5084173.0,6787166.0,49034.562,6.9244664E7,91676.67,6845182.0,1.8288656E7
