"Mean biomass (tons), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5833333,0.0,0.0,0.0,2838.57,4756.007,0.0,0.0,5847.2153,0.0,655.88696,0.0
0.6666667,0.0,0.0,0.0,12793.022,14263.861,0.0,0.0,35325.273,0.0,2940.7441,0.0
0.75,16176.142,0.0,2536.468,19830.48,13644.512,0.0,1594.852,60179.383,2053.4253,4911.4976,5824.552
0.8333333,48214.21,27693.201,25284.586,18302.275,12522.685,3035.443,5026.139,82244.76,8933.41,6963.0625,13817.041
0.9166667,39504.605,61675.1,23734.475,14007.306,11317.125,13333.46,6202.364,97413.08,9035.92,9356.866,17264.37
1.0,31528.818,99763.13,60693.94,9910.858,14691.419,13968.287,6455.3794,112650.33,9140.293,12642.448,18848.623
1.0833334,25163.938,111958.45,84044.05,7689.8735,20894.531,14043.478,5824.1226,125470.45,9232.322,16229.726,20307.148
1.1666666,20083.967,122052.46,86624.41,6077.7896,22544.656,12621.699,5245.7334,133072.39,9245.006,20065.25,23187.572
1.25,48849.85,133916.55,99124.65,5252.0815,20971.621,12901.046,4970.681,139745.8,11479.652,23544.736,25330.355
1.3333334,129374.664,149596.08,132530.8,4103.6475,20162.648,14143.808,4447.7095,143733.8,18844.895,26115.695,27213.416
1.4166666,105703.22,166075.86,149025.56,2805.479,18980.604,15375.79,3719.3298,144844.28,18818.709,28954.176,27709.72
1.5,88343.37,179946.47,165937.98,2301.7231,17920.861,14419.075,3209.8586,142426.48,18682.654,32264.496,27117.688
1.5833334,74341.67,186639.84,197026.08,2216.825,20588.3,13072.43,2783.498,139582.9,18500.68,35139.348,26774.943
1.6666666,62353.227,190424.72,187719.94,2119.884,19588.094,12046.087,2230.2832,137262.77,18220.236,37629.066,26682.162
1.75,79629.83,191315.23,170266.06,1970.4585,17209.125,11059.449,2073.7458,134771.73,19902.28,39454.676,26998.602
1.8333334,152313.77,204849.48,173477.31,1763.4894,15240.149,10501.278,1877.2723,131760.27,26183.646,40810.5,27997.172
1.9166666,111069.9,218623.66,167305.52,1569.4087,12789.512,10516.742,1709.355,130072.78,25572.271,42832.746,28768.914
2.0,92913.414,222163.28,161218.56,1508.1487,10433.223,9592.712,1494.9945,128187.42,24893.588,45170.996,29293.229
2.0833333,79097.72,223053.38,149896.23,1321.1774,8494.996,8517.739,1352.0868,129075.44,24164.422,47513.836,29659.264
2.1666667,66742.0,223496.3,137689.25,1149.1271,6897.3096,7326.379,1271.5511,126185.92,23479.41,49637.92,29908.67
2.25,87828.734,221410.16,122832.19,1069.7803,5690.185,6708.637,1219.4902,125523.71,24635.055,48993.09,30500.828
2.3333333,174165.55,226421.17,115124.23,1004.05756,5011.2207,6911.455,1388.6779,123836.17,29700.676,48127.133,31346.615
2.4166667,132388.98,234120.7,106409.164,975.04474,4517.066,7493.0347,1435.3242,120994.37,28577.932,48214.91,32138.36
2.5,120199.23,238298.61,94705.71,970.21967,4216.124,7214.36,1505.8851,118815.0,27480.24,48146.633,32730.088
2.5833333,107569.42,239959.66,84109.73,1000.2633,4947.546,6993.628,1569.4379,119058.39,26379.984,48328.617,33276.3
2.6666667,94705.92,239954.72,72297.64,999.35425,5196.9487,6745.643,1379.8444,119387.79,25393.533,48453.74,33734.516
2.75,114439.96,236697.89,54686.316,966.82184,4883.833,6609.7544,1290.054,118527.766,26118.348,52489.63,35053.96
2.8333333,169748.61,238928.66,59514.953,954.4455,4894.128,6948.6533,1328.1696,116939.61,30488.6,54739.066,37865.457
2.9166667,112871.71,246855.3,60092.746,922.5185,4879.201,9762.658,1471.3895,116017.84,29260.812,53775.504,39668.023
3.0,96976.625,253385.36,60499.73,904.90656,4941.492,10024.281,1447.421,115145.02,28120.793,53915.664,40981.37
3.0833333,85082.375,255501.83,63879.035,895.52344,5416.799,9840.26,1225.7362,113709.195,26917.518,53946.637,42288.43
3.1666667,74130.47,254680.58,60289.61,840.6204,5407.205,9710.614,1228.3708,111792.586,25753.48,52761.367,43629.99
3.25,84613.555,252669.95,51584.984,851.31305,5022.2026,9732.276,1253.4231,113812.64,26211.764,51598.297,45592.516
3.3333333,129902.734,216655.55,58499.766,821.01904,4799.799,10250.639,1647.5367,111798.086,30040.387,50324.707,47183.09
3.4166667,84825.05,175684.9,58464.32,811.50244,4726.7446,12775.573,1686.5775,109195.805,28647.072,50243.793,47712.79
3.5,74164.03,147521.6,65377.598,807.84955,4645.226,12527.348,1462.6991,109234.1,27370.646,52125.58,48185.54
3.5833333,64675.2,149862.7,71010.625,827.92737,5185.221,12299.954,1394.1282,108332.97,26172.465,51842.234,48776.113
3.6666667,56959.527,149199.53,72385.61,829.997,5409.9243,12065.375,1413.2772,107513.79,25117.37,51511.133,48602.13
3.75,65732.17,147498.97,71198.52,857.44196,5067.1865,11648.483,1533.0231,108220.01,25891.371,50151.68,49644.703
3.8333333,100647.375,150552.11,94922.37,879.8113,4960.613,11986.233,1762.3833,109365.586,30251.94,51328.23,51789.22
3.9166667,63108.496,149888.2,107233.97,842.66156,4786.185,15404.301,1650.4673,110893.19,29151.365,52073.285,52673.977
4.0,54838.44,148264.53,130603.43,813.63324,4897.482,15745.275,1620.2744,112475.25,28066.865,54224.066,53904.555
