"cumulative catch (tons per time step of saving). ex: if time step of saving is the year, then annual catches are saved"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
0.083333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.16666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.33333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09236035,0.0
0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33878863,0.0
0.5833333,563.3972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08013,0.0
0.6666667,1677.452,0.0,0.0,0.0,0.0,0.0,0.0,300.9376,0.0,5.967906,0.0
0.75,1372.2369,89.96582,376.3128,0.0,0.0,0.0,2.9740932E-9,1159.8302,0.0,14.53326,3.912899
0.8333333,1092.3835,377.87375,943.78357,0.0,0.0,1.0299474E-6,0.0272072,1613.1184,0.0,25.181437,43.801823
0.9166667,871.3705,714.02673,1435.8038,0.0,3.0802184E-7,2.818882E-6,0.032945983,2135.017,1.2528099,44.83544,153.14001
1.0,695.32526,1112.453,1547.344,0.0,0.21863806,2.0694413,0.04738985,3038.3755,6.542771,70.46703,248.48549
1.0833334,1032.8201,1457.9779,1756.8029,2.5487048E-4,1.7989211,1.9253707,0.08410732,3584.5657,11.849435,97.90567,291.59
1.1666666,2149.8584,1803.6781,2087.35,0.019760149,3.0989873,4.3168683,0.16450608,3893.3684,23.69776,130.23172,345.5591
1.25,2285.5137,2282.4485,2527.83,0.025751334,6.142471,4.7642093,0.19369718,4057.2354,30.290955,165.51599,400.28384
1.3333334,2107.6086,2790.695,3048.236,0.13015579,11.031079,10.389562,0.23702152,4209.551,36.567574,194.87285,449.41483
1.4166666,1602.6945,3169.1372,3540.1624,1.3991971,16.664255,15.835571,0.2891566,4331.3433,50.174385,228.56972,471.10138
1.5,1529.5511,3337.6653,3824.0266,3.3047276,21.399464,18.188276,0.31603557,4323.1714,63.11984,265.40042,505.42075
1.5833334,1696.6082,3615.7676,4546.3857,6.046946,34.760845,20.772146,0.33969808,4248.476,76.270035,293.66736,541.29407
1.6666666,2764.3762,3814.581,5164.716,8.000289,45.40504,25.653238,0.36898944,4267.059,87.92295,313.69736,558.9512
1.75,2872.2527,3938.342,4840.4907,8.351663,50.621067,30.578468,0.40387338,4229.5366,92.112656,328.34134,584.4824
1.8333334,2256.2312,4134.952,4834.8867,10.116888,53.729958,36.9404,0.44382477,4181.662,95.88297,341.22946,612.9508
1.9166666,1331.247,4397.502,5476.26,11.120221,60.1622,44.927765,0.4752682,4136.049,96.19889,357.1473,633.03735
2.0,1054.5664,4627.385,5178.9546,12.382886,61.520527,48.940567,0.47091174,4101.554,95.73352,381.19037,645.1706
2.0833333,1178.9727,4772.04,5037.9634,14.368517,61.436596,50.124672,0.46876413,4063.3516,98.98967,397.73096,657.17786
2.1666667,1742.7668,4828.3115,4765.272,14.356808,62.805706,51.60483,0.47014952,4022.6873,100.011955,415.67044,669.2591
2.25,2280.9827,4894.348,4531.6455,15.4477415,70.52748,57.727505,0.47494033,3957.1487,102.47998,413.2403,707.8558
2.3333333,2085.6008,5132.3906,4274.183,15.717905,68.88518,71.60089,0.4742154,3928.7688,104.032295,407.9386,719.36176
2.4166667,1240.1864,5307.6045,4152.2515,15.939772,69.41696,78.418396,0.47377977,3899.3438,100.67369,408.4421,725.6989
2.5,1045.2194,5378.3193,3506.105,17.209444,69.749886,80.09113,0.48404312,3846.7715,98.16319,416.03226,750.6421
2.5833333,1054.3114,5506.774,3095.2942,17.584187,73.45275,85.43262,0.50536954,3842.1943,96.688385,443.0545,769.3648
2.6666667,1763.61,5615.8403,2777.7964,17.513731,75.14877,87.83001,0.51230764,3813.7012,95.285,452.2074,776.9853
2.75,1946.1062,5656.9883,2123.5522,17.194302,73.74679,91.75546,0.5123056,3784.4036,96.24061,460.3383,813.3904
2.8333333,1608.1018,5757.655,1929.6614,17.197989,78.679375,93.31458,0.50902945,3788.7034,95.20829,462.21753,818.5387
2.9166667,1068.5852,6019.5117,2099.932,17.657204,85.2426,97.99623,0.5026354,3747.4263,94.20059,454.36765,838.57153
3.0,896.21545,6164.4873,1987.8278,18.276945,92.69854,103.7284,0.48936376,3761.636,92.66429,456.61197,908.58777
3.0833333,1011.8835,6452.5103,1960.338,18.290323,97.432205,105.8465,0.48395324,3740.5615,90.57696,457.59818,956.47174
3.1666667,1271.7123,6590.4014,2087.854,17.70909,97.45341,107.112366,0.4822872,3696.2305,87.86922,445.15103,1001.28265
3.25,1295.1237,6682.751,1870.0201,17.157398,104.364784,106.46321,0.48834258,3637.5078,86.51687,437.3492,1061.9521
3.3333333,1171.3641,5826.897,1857.2373,16.746159,104.271255,111.771126,0.5415142,3606.3923,83.699394,426.9835,1111.7139
3.4166667,644.35693,4763.114,2029.1624,16.458176,107.62381,128.18533,0.590156,3594.8892,80.77279,421.84424,1132.7297
3.5,598.05743,3934.0251,2015.2886,16.216162,112.44898,138.51605,0.5781657,3558.1616,78.948074,416.95737,1182.8146
3.5833333,648.25165,3977.1846,2172.978,15.9581,112.92962,151.38115,0.57073116,3514.3164,78.51849,414.8282,1218.2845
3.6666667,1240.8689,4003.2126,2294.663,15.555146,110.35899,154.72444,0.5612647,3442.395,78.06663,412.90686,1210.4829
3.75,1373.8021,4038.2625,2339.1921,16.872187,108.01561,154.31664,0.5613233,3388.544,78.46812,403.32254,1209.0527
3.8333333,1125.0896,3911.3892,2837.23,16.5511,104.9221,160.43681,0.6130965,3327.7156,77.91416,400.13373,1229.6492
