"Mean biomass (tons), excluding first ages specified in input"
"Time","OctopusVulgaris","MelicertusKerathurus","MetapenaeusMonoceros","TrachurusTrachurus","SardinaPilchardus","SardinellaAurita","EngraulisEncrasicolus","DiplodusAnnularis","MustelusMustelus","MerlucciusMerluccius","PagellusErythrinus"
3.75,60564.695,165251.56,77827.71,1070.6301,5824.0264,9091.072,1916.3331,110660.664,26766.98,50598.117,55953.51
3.8333333,99651.12,164832.83,94192.77,1065.9304,5464.611,9103.809,2066.2998,109127.4,31029.133,50072.496,58400.926
3.9166667,69414.766,158733.38,95767.12,1039.6802,5161.572,11602.143,1970.134,110306.14,29968.555,54121.984,60055.617
4.0,59329.285,163849.86,102508.95,1032.0894,5206.915,11237.799,1965.4598,110731.95,28776.314,53909.92,61400.56
4.0833335,51515.715,173376.55,117409.04,1048.9667,6205.012,10447.528,1852.5906,110619.99,27635.453,53709.34,62870.824
4.1666665,44289.25,177429.4,115011.53,1064.5093,6220.863,9958.621,1811.9015,110144.984,26587.377,54642.473,63710.72
4.25,60240.86,177814.06,106787.16,1099.618,5797.8286,9442.568,1698.5808,111185.95,27243.205,54408.473,64911.797
4.3333335,103179.086,173813.44,117229.75,1074.1991,5463.9375,10000.071,1830.6027,110064.89,31527.498,52597.914,66440.47
4.4166665,73804.42,182269.9,120547.82,1067.4329,5375.286,11328.557,1796.5656,109500.26,30253.803,53949.06,67090.53
4.5,60928.926,179345.17,113900.34,1054.5293,5199.828,11477.743,1681.9097,108264.22,28998.566,54391.83,67378.65
4.5833335,52549.37,183127.22,110336.83,1042.391,5786.109,11070.209,1524.055,106804.336,27819.902,53798.043,67630.45
4.6666665,45778.49,186891.38,103381.734,1215.2698,5852.519,10571.076,1377.956,105162.77,26775.11,53248.26,67778.05
4.75,53959.016,189252.3,92982.484,1219.6138,5373.2207,10187.891,1487.9025,103600.72,27383.703,56456.695,68925.51
4.8333335,89210.95,190948.69,91921.484,1161.7198,5153.5776,10300.582,1870.329,101812.0,31748.658,60795.312,71120.54
4.9166665,60432.535,204482.03,91709.27,1144.9457,5011.916,11742.97,1657.011,102298.84,30653.148,62510.996,72372.98
5.0,51706.254,207512.56,87338.63,1074.919,5060.0464,11849.607,1560.196,103890.6,29549.586,64200.492,73741.01
5.0833335,45349.9,212532.67,84712.445,1061.047,6311.0063,11428.154,1420.7911,105274.95,28474.299,64297.668,74477.44
5.1666665,39112.25,215051.62,80196.016,992.14777,6357.8574,11160.635,1199.8801,104702.875,27518.342,64132.805,75003.62
5.25,41421.21,214627.94,67668.35,937.49506,5712.0527,10612.704,1107.4507,104014.39,28392.441,61801.156,76544.914
5.3333335,63516.645,219143.34,70951.914,914.7905,5317.0874,10491.536,1235.4783,104312.586,33077.207,59851.95,76951.99
5.4166665,41659.66,230603.28,69364.93,911.63574,5078.7,12389.18,1206.5581,106548.48,31964.904,59595.234,77020.31
5.5,36171.54,233602.0,88105.61,908.64764,4842.193,12337.72,1176.3813,107305.06,30783.951,57974.254,77307.234
5.5833335,30929.678,235721.27,97961.52,934.62006,5206.9775,11481.911,1140.9088,105876.75,29758.553,55793.07,77359.21
5.6666665,26186.66,234837.94,88302.914,868.468,4839.533,10829.959,1044.0825,105484.66,28724.674,53826.33,77009.27
5.75,39549.637,233142.44,79921.57,984.8373,4518.8574,10430.758,918.6663,104255.1,29297.729,52644.73,77251.3
5.8333335,84179.13,224697.86,95032.2,963.0271,4294.802,11533.821,909.7135,103095.39,33497.453,51878.1,79717.38
5.9166665,64158.375,213159.77,98945.65,855.6336,4064.452,14577.932,897.3921,104819.695,32210.27,51772.832,80392.87
6.0,53928.41,210750.16,104084.1,829.4828,3995.652,14368.719,858.72565,106706.13,30842.13,52321.863,80968.79
6.0833335,45675.312,212537.25,107595.19,835.83185,4566.8906,13409.3125,817.8811,108296.54,29599.09,53086.297,81912.9
6.1666665,38915.383,210045.17,104583.52,880.5309,4653.1816,12057.88,801.89777,107431.66,28509.795,54625.984,81948.06
6.25,41122.684,206121.7,98360.445,860.1854,4374.448,10972.631,726.87976,106784.52,29138.678,52458.516,82742.8
6.3333335,73099.37,194211.5,108528.49,857.67896,4094.7483,10805.684,781.41754,106487.11,33324.418,50805.957,83999.32
6.4166665,47629.14,189675.84,109615.86,824.7965,3959.1414,11243.713,726.25586,104978.51,31965.455,49255.797,84843.38
6.5,40755.156,178851.33,107637.336,784.6738,3822.4653,10665.896,747.4313,104058.44,30620.107,47570.566,85326.41
6.5833335,34475.805,179262.61,109646.984,785.7188,4356.538,10179.777,688.6414,104219.695,29305.295,47327.062,85666.22
6.6666665,29652.816,179411.39,102430.18,741.14764,4565.891,9091.719,659.0758,104489.2,28116.412,51259.562,85554.09
6.75,40916.22,178931.08,96161.016,726.18567,4267.929,8363.145,656.30963,105058.49,28644.342,50148.965,86425.445
6.8333335,77432.12,177618.17,98683.42,639.655,3982.5254,8730.153,916.20825,105449.77,32723.582,49175.395,88287.19
6.9166665,55735.11,163211.34,97932.516,597.2128,4138.564,11256.3,1000.5286,105891.3,31442.43,50545.824,88811.66
7.0,47730.887,154224.19,104796.76,582.5152,4229.751,11703.193,1011.8192,106422.73,30112.432,52031.754,89382.55
7.0833335,41056.215,157072.81,112215.84,568.6773,5047.209,11227.698,915.9967,107995.82,28865.3,54773.2,90060.44
7.1666665,35131.9,156374.14,104056.91,579.2267,4973.459,10729.697,863.3722,106607.18,27653.377,57906.67,90322.69
7.25,42122.773,155662.11,91734.51,578.44806,4525.475,10111.348,848.1936,104782.04,28071.738,56855.562,90374.56
7.3333335,60999.055,153637.02,97653.39,546.4613,4442.1763,10706.335,858.4261,102887.734,32117.52,54932.945,90482.54
7.4166665,39028.086,146075.36,94764.164,536.43475,4431.1533,12753.459,889.2391,102593.87,30766.72,53410.695,90770.445
7.5,33176.64,142378.28,89044.195,520.24225,4611.792,13299.263,871.24805,101902.08,29573.477,52015.152,91176.34
7.5833335,29491.904,150611.12,91820.305,573.7982,5120.02,13029.499,870.8562,100958.19,28415.621,51559.91,91537.41
7.6666665,24627.752,153245.84,89583.01,574.2258,5686.774,12512.668,852.40717,100891.92,27351.67,53564.168,91845.9
7.75,28542.893,153228.67,78167.95,641.15643,5215.138,11856.712,952.2959,100799.445,28007.998,52910.97,91962.86
7.8333335,50736.49,160739.94,89999.055,634.8748,4845.503,11735.035,1007.735,100522.77,32331.506,52944.004,92640.336
7.9166665,34276.797,160314.05,95478.83,610.9946,4594.6304,15025.075,1046.059,102086.35,31148.676,55432.08,92489.484
8.0,28680.65,161052.31,105871.09,587.5449,4387.0654,15239.089,901.74457,102473.15,29994.035,55115.836,91807.36
8.083333,24563.488,168091.42,107794.234,592.82477,5482.014,14480.242,719.84827,101573.76,28856.357,54448.47,91547.79
8.166667,19838.639,174591.77,103566.0,541.8563,5519.7534,13515.32,640.7374,102600.56,27811.688,57055.39,91101.28
8.25,31147.209,176099.73,95280.05,600.51294,4920.376,13012.033,685.46515,102634.35,28476.129,57182.727,91475.09
8.333333,69197.24,183574.84,111550.96,573.0468,4567.414,13527.9,813.46063,102454.63,32885.777,56644.223,92484.94
8.416667,54863.29,195277.39,111683.09,572.26196,4220.882,15053.942,898.0209,101920.28,31673.86,55260.414,92845.734
8.5,47625.16,207984.89,115136.99,519.3188,4251.408,15502.128,870.1815,100393.77,30402.793,55242.76,93005.96
8.583333,40783.273,211606.33,117054.45,504.7808,5271.6523,15084.606,941.5934,98482.53,29153.074,53193.656,92979.66
8.666667,34491.63,211448.56,107929.98,500.5567,5738.644,14594.188,963.5205,97385.54,27930.123,52067.2,92820.75
8.75,36582.0,210279.08,101041.65,582.2833,5412.0215,13945.256,919.45886,95494.35,28436.92,52727.17,93304.45
8.833333,48188.652,211889.33,104113.7,593.41425,5232.9546,15076.589,923.73517,93513.96,32550.537,53441.61,94175.62
8.916667,27991.137,207801.36,105631.42,569.2132,4961.147,18737.076,903.8886,93581.74,31260.203,54196.99,94230.46
9.0,23664.982,208633.48,118840.59,535.60706,4587.0,18633.574,905.55396,93705.055,29972.385,56859.336,94218.555
9.083333,19428.623,212501.81,136940.16,545.40704,5272.852,17557.629,836.75287,94513.64,28650.705,57819.336,94077.27
9.166667,15669.192,211252.16,135651.95,701.3692,5285.8174,16389.902,800.55347,93948.5,27527.336,63904.96,93407.07
9.25,25466.578,209663.66,117155.586,701.71454,4918.5737,15795.332,846.9141,92990.766,28019.91,66588.664,92249.93
9.333333,48350.555,204425.48,123810.18,705.63245,4833.843,16813.215,940.3287,92954.54,32087.082,64189.555,89539.555
9.416667,36801.367,204475.23,117309.305,723.59973,4716.465,18661.207,1010.9279,90987.51,30733.748,63391.6,88565.13
9.5,30759.969,211358.39,109968.336,731.1243,4583.2085,18386.941,1118.0382,90386.05,29415.885,61692.855,88605.08
9.583333,26218.62,210133.58,108421.28,697.4592,4674.471,17782.205,1040.9385,89104.32,28170.984,60881.78,88114.49
9.666667,22030.734,208975.05,101228.375,927.8061,4789.9663,16926.225,1046.7867,87772.38,27167.02,58402.105,87821.44
9.75,29865.295,204642.88,90761.17,995.05756,4515.42,16291.17,1121.9585,87209.44,26297.434,58061.43,87205.52
9.833333,46268.758,196811.2,98983.0,959.95215,4287.1235,16578.125,1134.647,86491.74,25423.402,60198.97,87999.72
9.916667,31424.975,190525.27,104967.695,944.9854,4166.1997,20129.637,1134.9298,86582.06,24586.076,65345.215,88402.33
10.0,26053.951,198803.22,111533.32,950.24493,4198.2734,19790.844,1112.6783,87309.63,23749.756,67300.32,89001.07
